loc_id,year,month,week,date,site_name,substrate,weather,stage,TideHT.m,temp_degc,salinity_ppt,do_mg.l,notes,species_name,catch
2015_019_01,2015,7,31,7/29/2015,Presumpscot Moorings,mud,partly cloudy,falling,2.34,23.9,2.75,8.4,NA,herring,0
2015_019_03,2015,7,31,7/29/2015,Audubon,sand,sunny,falling,2.009666667,23,17.8,9.7,NA,silver,117
2015_019_03,2015,7,31,7/29/2015,Audubon,sand,sunny,falling,2.009666667,23,17.8,9.7,NA,herring,0
2015_019_05,2015,7,31,7/29/2015,The Brothers - North,sand/gravel,sunny,falling,2.686,19.1,32.17,9.3,NA,silver,0
2015_019_05,2015,7,31,7/29/2015,The Brothers - North,sand/gravel,sunny,falling,2.686,19.1,32.17,9.3,NA,herring,0
2015_019_07,2015,7,31,7/29/2015,Mackworth Island - Beach,sand,sunny,falling,2.597,19.3,31.17,9.2,NA,silver,0
2015_019_07,2015,7,31,7/29/2015,Mackworth Island - Beach,sand,sunny,falling,2.597,19.3,31.17,9.2,NA,herring,0
2015_019_09,2015,7,31,7/29/2015,Great Diamond Island,sand/gravel,sunny,falling,1.494,17.2,33.31,9.8,NA,silver,0
2015_019_09,2015,7,31,7/29/2015,Great Diamond Island,sand/gravel,sunny,falling,1.494,17.2,33.31,9.8,NA,herring,0
2015_019_10,2015,7,31,7/29/2015,SMCC,sand/gravel,sunny,falling,1.141,17,33.32,10.4,NA,silver,0
2015_019_10,2015,7,31,7/29/2015,SMCC,sand/gravel,sunny,falling,1.141,17,33.32,10.4,NA,herring,0
2015_020_02,2015,8,32,8/5/2015,Skitterygusset,mud,partly cloudy,rising,2.756166667,19.7,24.23,8.2,NA,silver,58
2015_020_02,2015,8,32,8/5/2015,Skitterygusset,mud,partly cloudy,rising,2.756166667,19.7,24.23,8.2,NA,herring,0
2015_020_04,2015,8,32,8/5/2015,Mussel Cove,mud,partly cloudy,rising,1.5085,19.3,33.72,9.4,NA,silver,15
2015_020_04,2015,8,32,8/5/2015,Mussel Cove,mud,partly cloudy,rising,1.5085,19.3,33.72,9.4,NA,herring,0
2015_020_06,2015,8,32,8/5/2015,Mackworth Island - North,sand/gravel,partly cloudy,rising,2.409,17.4,33.8,9.9,NA,silver,0
2015_020_06,2015,8,32,8/5/2015,Mackworth Island - North,sand/gravel,partly cloudy,rising,2.409,17.4,33.8,9.9,NA,herring,0
2015_020_11,2015,8,32,8/5/2015,Cushing Island,sand,partly cloudy,rising,0.652,16.6,32.79,10,NA,silver,0
2015_020_11,2015,8,32,8/5/2015,Cushing Island,sand,partly cloudy,rising,0.652,16.6,32.79,10,NA,herring,0
2015_020_12,2015,8,32,8/5/2015,Alewife Cove,sand/gravel,partly cloudy,rising,0.239333333,15.3,34.23,9.5,NA,silver,0
2015_020_12,2015,8,32,8/5/2015,Alewife Cove,sand/gravel,partly cloudy,rising,0.239333333,15.3,34.23,9.5,NA,herring,0
2015_021_01,2015,8,33,8/13/2015,Presumpscot Moorings,mud,sunny,falling,2.2205,23.4,1.8,9,NA,silver,63
2015_021_01,2015,8,33,8/13/2015,Presumpscot Moorings,mud,sunny,falling,2.2205,23.4,1.8,9,NA,herring,0
2015_021_03,2015,8,33,8/13/2015,Audubon,sand,sunny,falling,1.688,22.3,7.8,8.5,NA,silver,47
2015_021_03,2015,8,33,8/13/2015,Audubon,sand,sunny,falling,1.688,22.3,7.8,8.5,NA,herring,0
2015_021_05,2015,8,33,8/13/2015,The Brothers - North,sand/gravel,sunny,falling,2.818166667,18.4,33.34,8.9,no catch,silver,0
2015_021_05,2015,8,33,8/13/2015,The Brothers - North,sand/gravel,sunny,falling,2.818166667,18.4,33.34,8.9,no catch,herring,0
2015_021_07,2015,8,33,8/13/2015,Mackworth Island - Beach,sand,sunny,falling,2.666,17.6,33.44,8.6,NA,silver,595
2015_021_07,2015,8,33,8/13/2015,Mackworth Island - Beach,sand,sunny,falling,2.666,17.6,33.44,8.6,NA,herring,0
2015_021_09,2015,8,33,8/13/2015,Great Diamond Island,sand/gravel,sunny,rising,2.811,16.4,33.27,10,NA,silver,23
2015_021_09,2015,8,33,8/13/2015,Great Diamond Island,sand/gravel,sunny,rising,2.811,16.4,33.27,10,NA,herring,0
2015_021_10,2015,8,33,8/13/2015,SMCC,sand/gravel,sunny,rising,2.571166667,16.7,32.52,8.5,NA,silver,0
2015_021_10,2015,8,33,8/13/2015,SMCC,sand/gravel,sunny,rising,2.571166667,16.7,32.52,8.5,NA,herring,0
2015_022_02,2015,8,34,8/19/2015,Skitterygusset,mud,sunny,rising,1.355,24.4,8.72,8.5,NA,silver,40
2015_022_02,2015,8,34,8/19/2015,Skitterygusset,mud,sunny,rising,1.355,24.4,8.72,8.5,NA,herring,0
2015_022_06,2015,8,34,8/19/2015,Mackworth Island - North,sand/gravel,sunny,rising,0.897333333,20.8,32.21,9.3,NA,silver,1
2015_022_06,2015,8,34,8/19/2015,Mackworth Island - North,sand/gravel,sunny,rising,0.897333333,20.8,32.21,9.3,NA,herring,0
2015_022_08,2015,8,34,8/19/2015,Back Cove,mud,sunny,rising,1.921333333,19.5,32.32,8.1,NA,silver,1
2015_022_08,2015,8,34,8/19/2015,Back Cove,mud,sunny,rising,1.921333333,19.5,32.32,8.1,NA,herring,0
2015_022_11,2015,8,34,8/19/2015,Cushing Island,sand,overcast,falling,0.173933333,18.2,32.72,10.1,NA,silver,0
2015_022_11,2015,8,34,8/19/2015,Cushing Island,sand,overcast,falling,0.173933333,18.2,32.72,10.1,NA,herring,0
2015_022_12,2015,8,34,8/19/2015,Alewife Cove,sand/gravel,overcast,falling,0.2095,17,34.42,8,NA,silver,0
2015_022_12,2015,8,34,8/19/2015,Alewife Cove,sand/gravel,overcast,falling,0.2095,17,34.42,8,NA,herring,0
2015_023_01,2015,8,35,8/25/2015,Presumpscot Moorings,mud,rain,falling,2.253,24,2.23,7.7,NA,silver,0
2015_023_01,2015,8,35,8/25/2015,Presumpscot Moorings,mud,rain,falling,2.253,24,2.23,7.7,NA,herring,0
2015_023_03,2015,8,35,8/25/2015,Audubon,sand,rain,falling,2.0735,20.5,28.22,7.2,NA,silver,288
2015_023_03,2015,8,35,8/25/2015,Audubon,sand,rain,falling,2.0735,20.5,28.22,7.2,NA,herring,0
2015_023_05,2015,8,35,8/25/2015,The Brothers - North,sand/gravel,rain,falling,1.275,20.2,33.8,8.8,NA,silver,0
2015_023_05,2015,8,35,8/25/2015,The Brothers - North,sand/gravel,rain,falling,1.275,20.2,33.8,8.8,NA,herring,0
2015_023_07,2015,8,35,8/25/2015,Mackworth Island - Beach,sand,rain,falling,1.638,21.2,22.7,7.8,NA,silver,92
2015_023_07,2015,8,35,8/25/2015,Mackworth Island - Beach,sand,rain,falling,1.638,21.2,22.7,7.8,NA,herring,0
2015_023_09,2015,8,35,8/25/2015,Great Diamond Island,sand/gravel,rain,falling,0.865333333,19.1,33.37,0,NA,silver,0
2015_023_09,2015,8,35,8/25/2015,Great Diamond Island,sand/gravel,rain,falling,0.865333333,19.1,33.37,0,NA,herring,0
2015_023_10,2015,8,35,8/25/2015,SMCC,sand/gravel,rain,falling,2.4385,18.8,32.7,8.1,NA,silver,0
2015_023_10,2015,8,35,8/25/2015,SMCC,sand/gravel,rain,falling,2.4385,18.8,32.7,8.1,NA,herring,0
2015_025_01,2015,9,37,9/10/2015,Presumpscot Moorings,mud,overcast,falling,2.208,21.1,22.49,6.6,NA,silver,1
2015_025_01,2015,9,37,9/10/2015,Presumpscot Moorings,mud,overcast,falling,2.208,21.1,22.49,6.6,NA,herring,0
2015_025_03,2015,9,37,9/10/2015,Audubon,sand,overcast,falling,2.503333333,18.5,32.42,8,NA,silver,445
2015_025_03,2015,9,37,9/10/2015,Audubon,sand,overcast,falling,2.503333333,18.5,32.42,8,NA,herring,0
2015_025_05,2015,9,37,9/10/2015,The Brothers - North,sand/gravel,overcast,falling,1.147666667,19.5,34.5,9.4,NA,silver,25
2015_025_05,2015,9,37,9/10/2015,The Brothers - North,sand/gravel,overcast,falling,1.147666667,19.5,34.5,9.4,NA,herring,0
2015_025_07,2015,9,37,9/10/2015,Mackworth Island - Beach,sand,overcast,falling,1.704,19,29.94,1.4,NA,silver,736
2015_025_07,2015,9,37,9/10/2015,Mackworth Island - Beach,sand,overcast,falling,1.704,19,29.94,1.4,NA,herring,0
2015_025_09,2015,9,37,9/10/2015,Great Diamond Island,sand/gravel,overcast,falling,2.694,16.5,34.39,8.3,NA,silver,21
2015_025_09,2015,9,37,9/10/2015,Great Diamond Island,sand/gravel,overcast,falling,2.694,16.5,34.39,8.3,NA,herring,0
2015_025_10,2015,9,37,9/10/2015,SMCC,sand/gravel,overcast,rising,2.728,17.6,33.35,8.4,NA,silver,31
2015_025_10,2015,9,37,9/10/2015,SMCC,sand/gravel,overcast,rising,2.728,17.6,33.35,8.4,NA,herring,0
2015_026_12,2015,9,38,9/16/2015,Alewife Cove,sand/gravel,sunny,rising,0.71,16.3,NA,NA,NA,silver,0
2015_026_12,2015,9,38,9/16/2015,Alewife Cove,sand/gravel,sunny,rising,0.71,16.3,NA,NA,NA,herring,0
2015_027_01,2015,9,39,9/24/2015,Presumpscot Moorings,mud,partly cloudy,falling,1.878,18.6,11.4,9.4,NA,silver,0
2015_027_01,2015,9,39,9/24/2015,Presumpscot Moorings,mud,partly cloudy,falling,1.878,18.6,11.4,9.4,NA,herring,0
2016_028_01,2016,6,24,6/16/2016,Presumpscot Moorings,mud,sunny,falling,2.573,20,2.7,11.4,NA,silver,9
2016_028_01,2016,6,24,6/16/2016,Presumpscot Moorings,mud,sunny,falling,2.573,20,2.7,11.4,NA,herring,0
2016_028_03,2016,6,24,6/16/2016,Audubon,sand,sunny,falling,2.385333333,17.7,14.8,10.7,NA,silver,1
2016_028_03,2016,6,24,6/16/2016,Audubon,sand,sunny,falling,2.385333333,17.7,14.8,10.7,NA,herring,454
2016_028_04,2016,6,24,6/16/2016,Mussel Cove,mud,sunny,falling,1.761166667,17.3,30.87,11.6,NA,silver,37
2016_028_04,2016,6,24,6/16/2016,Mussel Cove,mud,sunny,falling,1.761166667,17.3,30.87,11.6,NA,herring,4
2016_028_06,2016,6,24,6/16/2016,Mackworth Island - North,sand/gravel,sunny,falling,2.127,15.5,30.96,11,NA,silver,6
2016_028_06,2016,6,24,6/16/2016,Mackworth Island - North,sand/gravel,sunny,falling,2.127,15.5,30.96,11,NA,herring,2122
2016_028_09,2016,6,24,6/16/2016,Great Diamond Island,sand/gravel,sunny,falling,1.3155,15,30.64,12,NA,silver,0
2016_028_09,2016,6,24,6/16/2016,Great Diamond Island,sand/gravel,sunny,falling,1.3155,15,30.64,12,NA,herring,0
2016_028_11,2016,6,24,6/16/2016,Cushing Island,sand,sunny,falling,1.124,15.4,30.7,11.5,NA,silver,0
2016_028_11,2016,6,24,6/16/2016,Cushing Island,sand,sunny,falling,1.124,15.4,30.7,11.5,NA,herring,0
2016_029_02,2016,6,25,6/24/2016,Skitterygusset,mud,sunny,rising,2.237333333,19.4,23.03,11.7,grass,silver,21
2016_029_02,2016,6,25,6/24/2016,Skitterygusset,mud,sunny,rising,2.237333333,19.4,23.03,11.7,grass,herring,4
2016_029_05,2016,6,25,6/24/2016,The Brothers - North,sand/gravel,sunny,rising,1.1935,16.5,31.13,12.6,NA,silver,10
2016_029_05,2016,6,25,6/24/2016,The Brothers - North,sand/gravel,sunny,rising,1.1935,16.5,31.13,12.6,NA,herring,0
2016_029_07,2016,6,25,6/24/2016,Mackworth Island - Beach,sand,sunny,rising,1.584666667,18.4,26.52,12.9,NA,silver,1
2016_029_07,2016,6,25,6/24/2016,Mackworth Island - Beach,sand,sunny,rising,1.584666667,18.4,26.52,12.9,NA,herring,39
2016_029_08,2016,6,25,6/24/2016,Back Cove,mud,sunny,rising,2.673333333,16.3,29.85,11,NA,silver,0
2016_029_08,2016,6,25,6/24/2016,Back Cove,mud,sunny,rising,2.673333333,16.3,29.85,11,NA,herring,0
2016_029_10,2016,6,25,6/24/2016,SMCC,sand/gravel,sunny,rising,0.56,15,29.97,10.1,no catch,silver,0
2016_029_10,2016,6,25,6/24/2016,SMCC,sand/gravel,sunny,rising,0.56,15,29.97,10.1,no catch,herring,0
2016_029_12,2016,6,25,6/24/2016,Alewife Cove,sand/gravel,sunny,rising,0.176166667,12.8,30.21,10.3,lots of sandlance too small for mesh,silver,0
2016_029_12,2016,6,25,6/24/2016,Alewife Cove,sand/gravel,sunny,rising,0.176166667,12.8,30.21,10.3,lots of sandlance too small for mesh,herring,0
2016_030_04,2016,6,26,6/30/2016,Mussel Cove,mud,sunny,falling,0.75,25,30.8,11.7,no catch,silver,0
2016_030_04,2016,6,26,6/30/2016,Mussel Cove,mud,sunny,falling,0.75,25,30.8,11.7,no catch,herring,0
2016_030_06,2016,6,26,6/30/2016,Mackworth Island - North,sand/gravel,sunny,falling,1.251,18.6,29.9,10.7,site has lots of rockweed,silver,5
2016_030_06,2016,6,26,6/30/2016,Mackworth Island - North,sand/gravel,sunny,falling,1.251,18.6,29.9,10.7,site has lots of rockweed,herring,73
2016_030_09,2016,6,26,6/30/2016,Great Diamond Island,sand/gravel,sunny,falling,0.255,19,30.35,12.5,NA,silver,0
2016_030_09,2016,6,26,6/30/2016,Great Diamond Island,sand/gravel,sunny,falling,0.255,19,30.35,12.5,NA,herring,0
2016_030_11,2016,6,26,6/30/2016,Cushing Island,sand,sunny,falling,0.082,17,31.28,14.3,eelgrass,silver,0
2016_030_11,2016,6,26,6/30/2016,Cushing Island,sand,sunny,falling,0.082,17,31.28,14.3,eelgrass,herring,0
2016_031_02,2016,7,28,7/13/2016,Skitterygusset,mud,sunny,falling,1.613,19,26.58,8.2,"many sturgeon jumping, mussels",silver,0
2016_031_02,2016,7,28,7/13/2016,Skitterygusset,mud,sunny,falling,1.613,19,26.58,8.2,"many sturgeon jumping, mussels",herring,0
2016_031_05,2016,7,28,7/13/2016,The Brothers - North,sand/gravel,sunny,falling,0.531333333,18.8,31.46,11,NA,silver,0
2016_031_05,2016,7,28,7/13/2016,The Brothers - North,sand/gravel,sunny,falling,0.531333333,18.8,31.46,11,NA,herring,0
2016_031_07,2016,7,28,7/13/2016,Mackworth Island - Beach,sand,sunny,falling,0.8,21.7,21.09,9.4,NA,silver,1
2016_031_07,2016,7,28,7/13/2016,Mackworth Island - Beach,sand,sunny,falling,0.8,21.7,21.09,9.4,NA,herring,0
2016_031_08,2016,7,28,7/13/2016,Back Cove,mud,sunny,falling,1.145,20,29.86,8.7,"lots of mud snails, some mussels found",silver,0
2016_031_08,2016,7,28,7/13/2016,Back Cove,mud,sunny,falling,1.145,20,29.86,8.7,"lots of mud snails, some mussels found",herring,0
2016_031_10,2016,7,28,7/13/2016,SMCC,sand/gravel,sunny,rising,0.62,19,30.49,13.2,NA,silver,0
2016_031_10,2016,7,28,7/13/2016,SMCC,sand/gravel,sunny,rising,0.62,19,30.49,13.2,NA,herring,0
2016_031_12,2016,7,28,7/13/2016,Alewife Cove,sand/gravel,sunny,rising,0.415,16,31.5,11.8,NA,silver,0
2016_031_12,2016,7,28,7/13/2016,Alewife Cove,sand/gravel,sunny,rising,0.415,16,31.5,11.8,NA,herring,0
2016_032_01,2016,7,29,7/19/2016,Presumpscot Moorings,mud,sunny,rising,2.0655,25.6,3.8,9.7,NA,silver,0
2016_032_01,2016,7,29,7/19/2016,Presumpscot Moorings,mud,sunny,rising,2.0655,25.6,3.8,9.7,NA,herring,0
2016_032_03,2016,7,29,7/19/2016,Audubon,sand,sunny,rising,1.695,20.2,22.96,9.1,NA,silver,8
2016_032_03,2016,7,29,7/19/2016,Audubon,sand,sunny,rising,1.695,20.2,22.96,9.1,NA,herring,0
2016_032_04,2016,7,29,7/19/2016,Mussel Cove,mud,sunny,rising,2.463833333,21.5,31.33,9.8,NA,silver,16
2016_032_04,2016,7,29,7/19/2016,Mussel Cove,mud,sunny,rising,2.463833333,21.5,31.33,9.8,NA,herring,0
2016_032_06,2016,7,29,7/19/2016,Mackworth Island - North,sand/gravel,sunny,rising,1.4,18.8,30.36,10.2,NA,silver,5
2016_032_06,2016,7,29,7/19/2016,Mackworth Island - North,sand/gravel,sunny,rising,1.4,18.8,30.36,10.2,NA,herring,0
2016_032_09,2016,7,29,7/19/2016,Great Diamond Island,sand/gravel,sunny,rising,1.085333333,18.6,27.01,9.3,NA,silver,0
2016_032_09,2016,7,29,7/19/2016,Great Diamond Island,sand/gravel,sunny,rising,1.085333333,18.6,27.01,9.3,NA,herring,0
2016_032_11,2016,7,29,7/19/2016,Cushing Island,sand,sunny,rising,2.628833333,17.9,31.29,10.6,NA,silver,0
2016_032_11,2016,7,29,7/19/2016,Cushing Island,sand,sunny,rising,2.628833333,17.9,31.29,10.6,NA,herring,0
2016_033_05,2016,7,29,7/20/2016,The Brothers - North,sand/gravel,partly cloudy,rising,2.726666667,24.7,27.55,9.4,NA,silver,94
2016_033_05,2016,7,29,7/20/2016,The Brothers - North,sand/gravel,partly cloudy,rising,2.726666667,24.7,27.55,9.4,NA,herring,1
2016_033_07,2016,7,29,7/20/2016,Mackworth Island - Beach,sand,partly cloudy,rising,2.628,19,28.55,9,NA,silver,52
2016_033_07,2016,7,29,7/20/2016,Mackworth Island - Beach,sand,partly cloudy,rising,2.628,19,28.55,9,NA,herring,0
2016_033_08,2016,7,29,7/20/2016,Back Cove,mud,partly cloudy,falling,2.695,18.5,30.84,26.5,no catch,silver,0
2016_033_08,2016,7,29,7/20/2016,Back Cove,mud,partly cloudy,falling,2.695,18.5,30.84,26.5,no catch,herring,0
2016_034_01,2016,7,30,7/26/2016,Presumpscot Moorings,mud,sunny,rising,1.496166667,25.3,6.45,9.5,NA,silver,0
2016_034_01,2016,7,30,7/26/2016,Presumpscot Moorings,mud,sunny,rising,1.496166667,25.3,6.45,9.5,NA,herring,0
2016_034_03,2016,7,30,7/26/2016,Audubon,sand,sunny,rising,1.144,22,23.15,9.4,NA,silver,22
2016_034_03,2016,7,30,7/26/2016,Audubon,sand,sunny,rising,1.144,22,23.15,9.4,NA,herring,0
2016_034_04,2016,7,30,7/26/2016,Mussel Cove,mud,sunny,rising,0.531333333,24.8,31.71,10.9,rising tide,silver,40
2016_034_04,2016,7,30,7/26/2016,Mussel Cove,mud,sunny,rising,0.531333333,24.8,31.71,10.9,rising tide,herring,0
2016_034_06,2016,7,30,7/26/2016,Mackworth Island - North,sand/gravel,sunny,rising,0.138,22.1,30.89,13.7,set area included large patch of eelgrass,silver,9
2016_034_06,2016,7,30,7/26/2016,Mackworth Island - North,sand/gravel,sunny,rising,0.138,22.1,30.89,13.7,set area included large patch of eelgrass,herring,0
2016_034_09,2016,7,30,7/26/2016,Great Diamond Island,sand/gravel,sunny,falling,0.348666667,18.6,31.03,12.7,no catch; scattered grass in set area,silver,0
2016_034_09,2016,7,30,7/26/2016,Great Diamond Island,sand/gravel,sunny,falling,0.348666667,18.6,31.03,12.7,no catch; scattered grass in set area,herring,0
2016_034_11,2016,7,30,7/26/2016,Cushing Island,sand,sunny,falling,0.071,16.8,31.83,12.6,NA,silver,0
2016_034_11,2016,7,30,7/26/2016,Cushing Island,sand,sunny,falling,0.071,16.8,31.83,12.6,NA,herring,0
2016_035_02,2016,8,31,8/2/2016,Skitterygusset,mud,sunny,rising,2.886666667,19,20.92,8.5,NA,silver,3
2016_035_02,2016,8,31,8/2/2016,Skitterygusset,mud,sunny,rising,2.886666667,19,20.92,8.5,NA,herring,0
2016_035_07,2016,8,31,8/2/2016,Mackworth Island - Beach,sand,sunny,rising,2.771,17.8,30.92,9.2,NA,silver,3
2016_035_07,2016,8,31,8/2/2016,Mackworth Island - Beach,sand,sunny,rising,2.771,17.8,30.92,9.2,NA,herring,0
2016_035_08,2016,8,31,8/2/2016,Back Cove,mud,sunny,rising,2.955555556,18.8,30.55,9.6,NA,silver,0
2016_035_08,2016,8,31,8/2/2016,Back Cove,mud,sunny,rising,2.955555556,18.8,30.55,9.6,NA,herring,0
2016_035_09,2016,8,31,8/2/2016,Great Diamond Island,sand/gravel,sunny,rising,2.455666667,17.9,29.81,9.2,NA,silver,0
2016_035_09,2016,8,31,8/2/2016,Great Diamond Island,sand/gravel,sunny,rising,2.455666667,17.9,29.81,9.2,NA,herring,0
2016_035_10,2016,8,31,8/2/2016,SMCC,sand/gravel,overcast,rising,2.146,17.1,30.38,9.5,NA,silver,2
2016_035_10,2016,8,31,8/2/2016,SMCC,sand/gravel,overcast,rising,2.146,17.1,30.38,9.5,NA,herring,0
2016_035_12,2016,8,31,8/2/2016,Alewife Cove,sand/gravel,overcast,rising,1.623,16.2,31.55,8.9,no catch,silver,0
2016_035_12,2016,8,31,8/2/2016,Alewife Cove,sand/gravel,overcast,rising,1.623,16.2,31.55,8.9,no catch,herring,0
2016_036_01,2016,8,32,8/11/2016,Presumpscot Moorings,mud,overcast,falling,1.5365,23.2,3.83,8.5,NA,silver,33
2016_036_01,2016,8,32,8/11/2016,Presumpscot Moorings,mud,overcast,falling,1.5365,23.2,3.83,8.5,NA,herring,0
2016_036_03,2016,8,32,8/11/2016,Audubon,sand,overcast,falling,1.2575,22.4,9.38,7.9,NA,silver,149
2016_036_03,2016,8,32,8/11/2016,Audubon,sand,overcast,falling,1.2575,22.4,9.38,7.9,NA,herring,0
2016_036_04,2016,8,32,8/11/2016,Mussel Cove,mud,sunny,falling,0.5,24.5,31.7,11.9,NA,silver,2014
2016_036_04,2016,8,32,8/11/2016,Mussel Cove,mud,sunny,falling,0.5,24.5,31.7,11.9,NA,herring,0
2016_036_05,2016,8,32,8/11/2016,The Brothers - North,sand/gravel,sunny,falling,0.638,19.1,31.66,8.6,NA,silver,65
2016_036_05,2016,8,32,8/11/2016,The Brothers - North,sand/gravel,sunny,falling,0.638,19.1,31.66,8.6,NA,herring,0
2016_036_06,2016,8,32,8/11/2016,Mackworth Island - North,sand/gravel,sunny,falling,0.856,18.2,31.62,9.5,NA,silver,6
2016_036_06,2016,8,32,8/11/2016,Mackworth Island - North,sand/gravel,sunny,falling,0.856,18.2,31.62,9.5,NA,herring,0
2016_036_11,2016,8,32,8/11/2016,Cushing Island,sand,sunny,rising,0.589666667,21.3,31.87,11.6,NA,silver,1
2016_036_11,2016,8,32,8/11/2016,Cushing Island,sand,sunny,rising,0.589666667,21.3,31.87,11.6,NA,herring,0
2016_037_02,2016,8,33,8/18/2016,Skitterygusset,mud,overcast,rising,1.227,21.6,13.4,8.2,NA,silver,15
2016_037_02,2016,8,33,8/18/2016,Skitterygusset,mud,overcast,rising,1.227,21.6,13.4,8.2,NA,herring,0
2016_037_07,2016,8,33,8/18/2016,Mackworth Island - Beach,sand,sunny,rising,2.832,19.4,30.8,8.5,NA,silver,107
2016_037_07,2016,8,33,8/18/2016,Mackworth Island - Beach,sand,sunny,rising,2.832,19.4,30.8,8.5,NA,herring,0
2016_037_08,2016,8,33,8/18/2016,Back Cove,mud,sunny,rising,1.8585,18.7,30.79,7.9,NA,silver,0
2016_037_08,2016,8,33,8/18/2016,Back Cove,mud,sunny,rising,1.8585,18.7,30.79,7.9,NA,herring,0
2016_037_09,2016,8,33,8/18/2016,Great Diamond Island,sand/gravel,sunny,rising,2.352,18.5,30.81,9.7,NA,silver,57
2016_037_09,2016,8,33,8/18/2016,Great Diamond Island,sand/gravel,sunny,rising,2.352,18.5,30.81,9.7,NA,herring,0
2016_037_10,2016,8,33,8/18/2016,SMCC,sand/gravel,overcast,rising,2.612,18.3,30.91,9.1,NA,silver,1
2016_037_10,2016,8,33,8/18/2016,SMCC,sand/gravel,overcast,rising,2.612,18.3,30.91,9.1,NA,herring,0
2016_037_12,2016,8,33,8/18/2016,Alewife Cove,sand/gravel,sunny,falling,2.733,17.3,31.68,9.9,NA,silver,0
2016_037_12,2016,8,33,8/18/2016,Alewife Cove,sand/gravel,sunny,falling,2.733,17.3,31.68,9.9,NA,herring,0
2016_038_01,2016,9,35,9/2/2016,Presumpscot Moorings,mud,sunny,rising,2.8805,21.7,11.3,8.7,NA,silver,0
2016_038_01,2016,9,35,9/2/2016,Presumpscot Moorings,mud,sunny,rising,2.8805,21.7,11.3,8.7,NA,herring,0
2016_038_03,2016,9,35,9/2/2016,Audubon,sand,sunny,rising,2.739,19.5,24.7,7.9,NA,silver,1196
2016_038_03,2016,9,35,9/2/2016,Audubon,sand,sunny,rising,2.739,19.5,24.7,7.9,NA,herring,0
2016_038_04,2016,9,35,9/2/2016,Mussel Cove,mud,sunny,rising,1.555,19.3,31.94,7.8,NA,silver,2370
2016_038_04,2016,9,35,9/2/2016,Mussel Cove,mud,sunny,rising,1.555,19.3,31.94,7.8,NA,herring,0
2016_038_06,2016,9,35,9/2/2016,Mackworth Island - North,sand/gravel,sunny,rising,2.322,18.8,31.67,9,NA,silver,1036
2016_038_06,2016,9,35,9/2/2016,Mackworth Island - North,sand/gravel,sunny,rising,2.322,18.8,31.67,9,NA,herring,0
2016_038_11,2016,9,35,9/2/2016,Cushing Island,sand,sunny,rising,1.012666667,16.9,30.51,9.3,NA,silver,17
2016_038_11,2016,9,35,9/2/2016,Cushing Island,sand,sunny,rising,1.012666667,16.9,30.51,9.3,NA,herring,0
2016_039_02,2016,9,36,9/7/2016,Skitterygusset,mud,overcast,rising,0.993,19.7,19.23,8.3,NA,silver,964
2016_039_02,2016,9,36,9/7/2016,Skitterygusset,mud,overcast,rising,0.993,19.7,19.23,8.3,NA,herring,0
2016_039_08,2016,9,36,9/7/2016,Back Cove,mud,overcast,rising,1.488166667,18.5,29.97,7.5,NA,silver,44
2016_039_08,2016,9,36,9/7/2016,Back Cove,mud,overcast,rising,1.488166667,18.5,29.97,7.5,NA,herring,0
2016_039_09,2016,9,36,9/7/2016,Great Diamond Island,sand/gravel,overcast,rising,0.425333333,18,31.58,8.8,NA,silver,2209
2016_039_09,2016,9,36,9/7/2016,Great Diamond Island,sand/gravel,overcast,rising,0.425333333,18,31.58,8.8,NA,herring,0
2016_039_10,2016,9,36,9/7/2016,SMCC,sand/gravel,overcast,falling,0.433666667,17.5,31.02,8.11,NA,silver,41
2016_039_10,2016,9,36,9/7/2016,SMCC,sand/gravel,overcast,falling,0.433666667,17.5,31.02,8.11,NA,herring,0
2017_040_04,2017,6,25,6/22/2017,Mussel Cove,mud,sunny,falling,1.947,16.3,29.59,12.3,NA,silver,79
2017_040_04,2017,6,25,6/22/2017,Mussel Cove,mud,sunny,falling,1.947,16.3,29.59,12.3,NA,herring,0
2017_040_06,2017,6,25,6/22/2017,Mackworth Island - North,sand/gravel,sunny,falling,2.5045,15,26.78,13.5,NA,silver,9
2017_040_06,2017,6,25,6/22/2017,Mackworth Island - North,sand/gravel,sunny,falling,2.5045,15,26.78,13.5,NA,herring,1505
2017_040_09,2017,6,25,6/22/2017,Great Diamond Island,sand/gravel,sunny,falling,1.113333333,13.7,29.55,12.4,NA,silver,0
2017_040_09,2017,6,25,6/22/2017,Great Diamond Island,sand/gravel,sunny,falling,1.113333333,13.7,29.55,12.4,NA,herring,0
2017_040_11,2017,6,25,6/22/2017,Cushing Island,sand,sunny,falling,0.607833333,12.6,30.16,12.7,NA,silver,0
2017_040_11,2017,6,25,6/22/2017,Cushing Island,sand,sunny,falling,0.607833333,12.6,30.16,12.7,NA,herring,0
2017_041_01,2017,6,26,6/27/2017,Presumpscot Moorings,mud,overcast,rising,2.943,23,1.41,8.8,NA,silver,0
2017_041_01,2017,6,26,6/27/2017,Presumpscot Moorings,mud,overcast,rising,2.943,23,1.41,8.8,NA,herring,0
2017_041_03,2017,6,26,6/27/2017,Audubon,sand,overcast,rising,3.0375,15.5,28.14,10.8,NA,silver,0
2017_041_03,2017,6,26,6/27/2017,Audubon,sand,overcast,rising,3.0375,15.5,28.14,10.8,NA,herring,18
