#,Date-Time (EDT),Temperature   (°C),Started,Host Connected,End of File
1447,06/07/2025 09:01:20,17.54,,,
1448,06/07/2025 09:06:20,17.54,,,
1449,06/07/2025 09:11:20,17.59,,,
1450,06/07/2025 09:16:20,17.59,,,
1451,06/07/2025 09:21:20,17.41,,,
1452,06/07/2025 09:26:20,17.46,,,
1453,06/07/2025 09:31:20,17.54,,,
1454,06/07/2025 09:36:20,17.16,,,
1455,06/07/2025 09:41:20,17.20,,,
1456,06/07/2025 09:46:20,17.29,,,
1457,06/07/2025 09:51:20,17.33,,,
1458,06/07/2025 09:56:20,17.41,,,
1459,06/07/2025 10:01:20,17.46,,,
1460,06/07/2025 10:06:20,17.37,,,
1461,06/07/2025 10:11:20,17.37,,,
1462,06/07/2025 10:16:20,17.46,,,
1463,06/07/2025 10:21:20,16.30,,,
1464,06/07/2025 10:26:20,16.26,,,
1465,06/07/2025 10:31:20,15.96,,,
1466,06/07/2025 10:36:20,16.39,,,
1467,06/07/2025 10:41:20,16.51,,,
1468,06/07/2025 10:46:20,16.69,,,
1469,06/07/2025 10:51:20,16.94,,,
1470,06/07/2025 10:56:20,16.99,,,
1471,06/07/2025 11:01:20,17.07,,,
1472,06/07/2025 11:06:20,17.11,,,
1473,06/07/2025 11:11:20,17.24,,,
1474,06/07/2025 11:16:20,17.37,,,
1475,06/07/2025 11:21:20,17.46,,,
1476,06/07/2025 11:26:20,17.50,,,
1477,06/07/2025 11:31:20,17.54,,,
1478,06/07/2025 11:36:20,17.63,,,
1479,06/07/2025 11:41:20,17.67,,,
1480,06/07/2025 11:46:20,17.67,,,
1481,06/07/2025 11:51:20,17.67,,,
1482,06/07/2025 11:56:20,17.67,,,
1483,06/07/2025 12:01:20,17.72,,,
1484,06/07/2025 12:06:20,17.72,,,
1485,06/07/2025 12:11:20,17.72,,,
1486,06/07/2025 12:16:20,17.67,,,
1487,06/07/2025 12:21:20,17.72,,,
1488,06/07/2025 12:26:20,17.76,,,
1489,06/07/2025 12:31:20,17.76,,,
1490,06/07/2025 12:36:20,17.72,,,
1491,06/07/2025 12:41:20,17.67,,,
1492,06/07/2025 12:46:20,17.63,,,
1493,06/07/2025 12:51:20,17.67,,,
1494,06/07/2025 12:56:20,17.59,,,
1495,06/07/2025 13:01:20,17.67,,,
1496,06/07/2025 13:06:20,17.59,,,
1497,06/07/2025 13:11:20,17.63,,,
1498,06/07/2025 13:16:20,17.29,,,
1499,06/07/2025 13:21:20,17.29,,,
1500,06/07/2025 13:26:20,17.41,,,
1501,06/07/2025 13:31:20,17.54,,,
1502,06/07/2025 13:36:20,17.59,,,
1503,06/07/2025 13:41:20,17.63,,,
1504,06/07/2025 13:46:20,17.59,,,
1505,06/07/2025 13:51:20,17.63,,,
1506,06/07/2025 13:56:20,17.63,,,
1507,06/07/2025 14:01:20,17.67,,,
1508,06/07/2025 14:06:20,17.63,,,
1509,06/07/2025 14:11:20,17.67,,,
1510,06/07/2025 14:16:20,17.67,,,
1511,06/07/2025 14:21:20,17.67,,,
1512,06/07/2025 14:26:20,17.63,,,
1513,06/07/2025 14:31:20,17.59,,,
1514,06/07/2025 14:36:20,17.63,,,
1515,06/07/2025 14:41:20,17.63,,,
1516,06/07/2025 14:46:20,17.63,,,
1517,06/07/2025 14:51:20,17.67,,,
1518,06/07/2025 14:56:20,17.63,,,
1519,06/07/2025 15:01:20,17.63,,,
1520,06/07/2025 15:06:20,17.63,,,
1521,06/07/2025 15:11:20,17.63,,,
1522,06/07/2025 15:16:20,17.63,,,
1523,06/07/2025 15:21:20,17.67,,,
1524,06/07/2025 15:26:20,17.72,,,
1525,06/07/2025 15:31:20,17.76,,,
1526,06/07/2025 15:36:20,17.76,,,
1527,06/07/2025 15:41:20,17.80,,,
1528,06/07/2025 15:46:20,17.80,,,
1529,06/07/2025 15:51:20,17.84,,,
1530,06/07/2025 15:56:20,17.80,,,
1531,06/07/2025 16:01:20,17.84,,,
1532,06/07/2025 16:06:20,17.89,,,
1533,06/07/2025 16:11:20,17.89,,,
1534,06/07/2025 16:16:20,17.89,,,
1535,06/07/2025 16:21:20,17.84,,,
1536,06/07/2025 16:26:20,17.89,,,
1537,06/07/2025 16:31:20,17.89,,,
1538,06/07/2025 16:36:20,17.89,,,
1539,06/07/2025 16:41:20,17.93,,,
1540,06/07/2025 16:46:20,17.93,,,
1541,06/07/2025 16:51:20,17.93,,,
1542,06/07/2025 16:56:20,17.93,,,
1543,06/07/2025 17:01:20,17.89,,,
1544,06/07/2025 17:06:20,17.89,,,
1545,06/07/2025 17:11:20,17.84,,,
1546,06/07/2025 17:16:20,17.59,,,
1547,06/07/2025 17:21:20,17.54,,,
1548,06/07/2025 17:26:20,17.63,,,
1549,06/07/2025 17:31:20,17.54,,,
1550,06/07/2025 17:36:20,17.54,,,
1551,06/07/2025 17:41:20,17.63,,,
1552,06/07/2025 17:46:20,17.63,,,
1553,06/07/2025 17:51:20,17.76,,,
1554,06/07/2025 17:56:20,17.76,,,
1555,06/07/2025 18:01:20,17.72,,,
1556,06/07/2025 18:06:20,17.20,,,
1557,06/07/2025 18:11:20,17.11,,,
1558,06/07/2025 18:16:20,17.20,,,
1559,06/07/2025 18:21:20,17.37,,,
1560,06/07/2025 18:26:20,17.59,,,
1561,06/07/2025 18:31:20,17.63,,,
1562,06/07/2025 18:36:20,17.72,,,
1563,06/07/2025 18:41:20,17.41,,,
1564,06/07/2025 18:46:20,17.29,,,
1565,06/07/2025 18:51:20,17.33,,,
1566,06/07/2025 18:56:20,17.41,,,
1567,06/07/2025 19:01:20,17.54,,,
1568,06/07/2025 19:06:20,17.59,,,
1569,06/07/2025 19:11:20,16.51,,,
1570,06/07/2025 19:16:20,16.13,,,
1571,06/07/2025 19:21:20,16.04,,,
1572,06/07/2025 19:26:20,15.96,,,
1573,06/07/2025 19:31:20,15.87,,,
1574,06/07/2025 19:36:20,16.00,,,
1575,06/07/2025 19:41:20,16.30,,,
1576,06/07/2025 19:46:20,16.43,,,
1577,06/07/2025 19:51:20,16.60,,,
1578,06/07/2025 19:56:20,16.60,,,
1579,06/07/2025 20:01:20,16.77,,,
1580,06/07/2025 20:06:20,16.73,,,
1581,06/07/2025 20:11:20,16.64,,,
1582,06/07/2025 20:16:20,16.30,,,
1583,06/07/2025 20:21:20,15.96,,,
1584,06/07/2025 20:26:20,15.96,,,
1585,06/07/2025 20:31:20,16.04,,,
1586,06/07/2025 20:36:20,16.26,,,
1587,06/07/2025 20:41:20,16.39,,,
1588,06/07/2025 20:46:20,16.39,,,
1589,06/07/2025 20:51:20,16.39,,,
1590,06/07/2025 20:56:20,16.39,,,
1591,06/07/2025 21:01:20,16.43,,,
1592,06/07/2025 21:06:20,16.26,,,
1593,06/07/2025 21:11:20,16.04,,,
1594,06/07/2025 21:16:20,15.87,,,
1595,06/07/2025 21:21:20,15.31,,,
1596,06/07/2025 21:26:20,15.87,,,
1597,06/07/2025 21:31:20,16.00,,,
1598,06/07/2025 21:36:20,15.66,,,
1599,06/07/2025 21:41:20,15.91,,,
1600,06/07/2025 21:46:20,15.66,,,
1601,06/07/2025 21:51:20,15.57,,,
1602,06/07/2025 21:56:20,15.61,,,
1603,06/07/2025 22:01:20,16.04,,,
1604,06/07/2025 22:06:20,16.17,,,
1605,06/07/2025 22:11:20,16.17,,,
1606,06/07/2025 22:16:20,15.27,,,
1607,06/07/2025 22:21:20,14.80,,,
1608,06/07/2025 22:26:20,14.67,,,
1609,06/07/2025 22:31:20,14.58,,,
1610,06/07/2025 22:36:20,14.63,,,
1611,06/07/2025 22:41:20,14.33,,,
1612,06/07/2025 22:46:20,14.37,,,
1613,06/07/2025 22:51:20,14.07,,,
1614,06/07/2025 22:56:20,14.15,,,
1615,06/07/2025 23:01:20,14.11,,,
1616,06/07/2025 23:06:20,14.67,,,
1617,06/07/2025 23:11:20,15.01,,,
1618,06/07/2025 23:16:20,14.54,,,
1619,06/07/2025 23:21:20,14.50,,,
1620,06/07/2025 23:26:20,15.74,,,
1621,06/07/2025 23:31:20,15.53,,,
1622,06/07/2025 23:36:20,16.13,,,
1623,06/07/2025 23:41:20,14.88,,,
1624,06/07/2025 23:46:20,15.36,,,
1625,06/07/2025 23:51:20,15.27,,,
1626,06/07/2025 23:56:20,15.53,,,
1627,06/08/2025 00:01:20,15.83,,,
1628,06/08/2025 00:06:20,15.61,,,
1629,06/08/2025 00:11:20,15.70,,,
1630,06/08/2025 00:16:20,15.78,,,
1631,06/08/2025 00:21:20,15.78,,,
1632,06/08/2025 00:26:20,15.91,,,
1633,06/08/2025 00:31:20,15.87,,,
1634,06/08/2025 00:36:20,15.91,,,
1635,06/08/2025 00:41:20,15.91,,,
1636,06/08/2025 00:46:20,16.77,,,
1637,06/08/2025 00:51:20,16.86,,,
1638,06/08/2025 00:56:20,16.39,,,
1639,06/08/2025 01:01:20,16.34,,,
1640,06/08/2025 01:06:20,16.47,,,
1641,06/08/2025 01:11:20,16.51,,,
1642,06/08/2025 01:16:20,16.69,,,
1643,06/08/2025 01:21:20,16.64,,,
1644,06/08/2025 01:26:20,16.64,,,
1645,06/08/2025 01:31:20,16.86,,,
1646,06/08/2025 01:36:20,17.16,,,
1647,06/08/2025 01:41:20,17.20,,,
1648,06/08/2025 01:46:20,17.41,,,
1649,06/08/2025 01:51:20,17.33,,,
1650,06/08/2025 01:56:20,17.33,,,
1651,06/08/2025 02:01:20,17.46,,,
1652,06/08/2025 02:06:20,17.41,,,
1653,06/08/2025 02:11:20,17.54,,,
1654,06/08/2025 02:16:20,17.37,,,
1655,06/08/2025 02:21:20,17.20,,,
1656,06/08/2025 02:26:20,17.20,,,
1657,06/08/2025 02:31:20,17.41,,,
1658,06/08/2025 02:36:20,17.59,,,
1659,06/08/2025 02:41:20,17.50,,,
1660,06/08/2025 02:46:20,17.59,,,
1661,06/08/2025 02:51:20,17.54,,,
1662,06/08/2025 02:56:20,17.67,,,
1663,06/08/2025 03:01:20,17.63,,,
1664,06/08/2025 03:06:20,17.54,,,
1665,06/08/2025 03:11:20,17.50,,,
1666,06/08/2025 03:16:20,17.54,,,
1667,06/08/2025 03:21:20,17.50,,,
1668,06/08/2025 03:26:20,17.59,,,
1669,06/08/2025 03:31:20,17.59,,,
1670,06/08/2025 03:36:20,17.63,,,
1671,06/08/2025 03:41:20,17.63,,,
1672,06/08/2025 03:46:20,17.63,,,
1673,06/08/2025 03:51:20,17.63,,,
1674,06/08/2025 03:56:20,17.72,,,
1675,06/08/2025 04:01:20,17.72,,,
1676,06/08/2025 04:06:20,17.76,,,
1677,06/08/2025 04:11:20,17.67,,,
1678,06/08/2025 04:16:20,17.67,,,
1679,06/08/2025 04:21:20,17.72,,,
1680,06/08/2025 04:26:20,17.67,,,
1681,06/08/2025 04:31:20,17.54,,,
1682,06/08/2025 04:36:20,17.59,,,
1683,06/08/2025 04:41:20,17.63,,,
1684,06/08/2025 04:46:20,17.59,,,
1685,06/08/2025 04:51:20,17.46,,,
1686,06/08/2025 04:56:20,17.54,,,
1687,06/08/2025 05:01:20,17.50,,,
1688,06/08/2025 05:06:20,16.77,,,
1689,06/08/2025 05:11:20,16.77,,,
1690,06/08/2025 05:16:20,16.51,,,
1691,06/08/2025 05:21:20,16.56,,,
1692,06/08/2025 05:26:20,17.20,,,
1693,06/08/2025 05:31:20,17.46,,,
1694,06/08/2025 05:36:20,17.54,,,
1695,06/08/2025 05:41:20,17.50,,,
1696,06/08/2025 05:46:20,16.86,,,
1697,06/08/2025 05:51:20,16.00,,,
1698,06/08/2025 05:56:20,16.39,,,
1699,06/08/2025 06:01:20,15.14,,,
1700,06/08/2025 06:06:20,14.75,,,
1701,06/08/2025 06:11:20,14.11,,,
1702,06/08/2025 06:16:20,13.77,,,
1703,06/08/2025 06:21:20,14.24,,,
1704,06/08/2025 06:26:20,15.31,,,
1705,06/08/2025 06:31:20,16.08,,,
1706,06/08/2025 06:36:20,17.16,,,
1707,06/08/2025 06:41:20,16.21,,,
1708,06/08/2025 06:46:20,15.83,,,
1709,06/08/2025 06:51:20,14.45,,,
1710,06/08/2025 06:56:20,14.28,,,
1711,06/08/2025 07:01:20,14.33,,,
1712,06/08/2025 07:06:20,14.37,,,
1713,06/08/2025 07:11:20,14.11,,,
1714,06/08/2025 07:16:20,14.03,,,
1715,06/08/2025 07:21:20,14.45,,,
1716,06/08/2025 07:26:20,14.84,,,
1717,06/08/2025 07:31:20,14.41,,,
1718,06/08/2025 07:36:20,14.07,,,
1719,06/08/2025 07:41:20,16.08,,,
1720,06/08/2025 07:46:20,15.70,,,
1721,06/08/2025 07:51:20,13.43,,,
1722,06/08/2025 07:56:20,13.51,,,
1723,06/08/2025 08:01:20,14.03,,,
1724,06/08/2025 08:06:20,14.07,,,
1725,06/08/2025 08:11:20,14.33,,,
1726,06/08/2025 08:16:20,14.75,,,
1727,06/08/2025 08:21:20,13.85,,,
1728,06/08/2025 08:26:20,13.98,,,
1729,06/08/2025 08:31:20,14.15,,,
1730,06/08/2025 08:36:20,14.45,,,
1731,06/08/2025 08:41:20,14.33,,,
1732,06/08/2025 08:46:20,14.15,,,
1733,06/08/2025 08:51:20,13.85,,,
1734,06/08/2025 08:56:20,13.85,,,
1735,06/08/2025 09:01:20,14.03,,,
1736,06/08/2025 09:06:20,13.85,,,
1737,06/08/2025 09:11:20,13.34,,,
1738,06/08/2025 09:16:20,13.38,,,
1739,06/08/2025 09:21:20,13.43,,,
1740,06/08/2025 09:26:20,13.38,,,
1741,06/08/2025 09:31:20,13.38,,,
1742,06/08/2025 09:36:20,13.38,,,
1743,06/08/2025 09:41:20,13.43,,,
1744,06/08/2025 09:46:20,13.30,,,
1745,06/08/2025 09:51:20,13.38,,,
1746,06/08/2025 09:56:20,13.55,,,
1747,06/08/2025 10:01:20,13.64,,,
1748,06/08/2025 10:06:20,13.51,,,
1749,06/08/2025 10:11:20,13.43,,,
1750,06/08/2025 10:16:20,13.47,,,
1751,06/08/2025 10:21:20,13.34,,,
1752,06/08/2025 10:26:20,13.34,,,
1753,06/08/2025 10:31:20,13.43,,,
1754,06/08/2025 10:36:20,13.47,,,
1755,06/08/2025 10:41:20,13.60,,,
1756,06/08/2025 10:46:20,13.77,,,
1757,06/08/2025 10:51:20,13.85,,,
1758,06/08/2025 10:56:20,14.11,,,
1759,06/08/2025 11:01:20,14.20,,,
1760,06/08/2025 11:06:20,14.20,,,
1761,06/08/2025 11:11:20,13.98,,,
1762,06/08/2025 11:16:20,14.07,,,
1763,06/08/2025 11:21:20,14.50,,,
1764,06/08/2025 11:26:20,14.24,,,
1765,06/08/2025 11:31:20,13.98,,,
1766,06/08/2025 11:36:20,13.90,,,
1767,06/08/2025 11:41:20,13.94,,,
1768,06/08/2025 11:46:20,13.98,,,
1769,06/08/2025 11:51:20,14.07,,,
1770,06/08/2025 11:56:20,14.15,,,
1771,06/08/2025 12:01:20,14.11,,,
1772,06/08/2025 12:06:20,14.20,,,
1773,06/08/2025 12:11:20,14.24,,,
1774,06/08/2025 12:16:20,14.33,,,
1775,06/08/2025 12:21:20,14.50,,,
1776,06/08/2025 12:26:20,14.58,,,
1777,06/08/2025 12:31:20,14.37,,,
1778,06/08/2025 12:36:20,14.50,,,
1779,06/08/2025 12:41:20,14.63,,,
1780,06/08/2025 12:46:20,14.63,,,
1781,06/08/2025 12:51:20,15.01,,,
1782,06/08/2025 12:56:20,15.61,,,
1783,06/08/2025 13:01:20,15.70,,,
1784,06/08/2025 13:06:20,15.53,,,
1785,06/08/2025 13:11:20,15.14,,,
1786,06/08/2025 13:16:20,15.27,,,
1787,06/08/2025 13:21:20,15.66,,,
1788,06/08/2025 13:26:20,15.78,,,
1789,06/08/2025 13:31:20,15.91,,,
1790,06/08/2025 13:36:20,15.44,,,
1791,06/08/2025 13:41:20,15.06,,,
1792,06/08/2025 13:46:20,14.71,,,
1793,06/08/2025 13:51:20,14.63,,,
1794,06/08/2025 13:56:20,14.67,,,
1795,06/08/2025 14:01:20,15.48,,,
1796,06/08/2025 14:06:20,15.74,,,
1797,06/08/2025 14:11:20,16.17,,,
1798,06/08/2025 14:16:20,15.91,,,
1799,06/08/2025 14:21:20,15.87,,,
1800,06/08/2025 14:26:20,15.96,,,
1801,06/08/2025 14:31:20,16.00,,,
1802,06/08/2025 14:36:20,16.04,,,
1803,06/08/2025 14:41:20,16.08,,,
1804,06/08/2025 14:46:20,16.21,,,
1805,06/08/2025 14:51:20,16.26,,,
1806,06/08/2025 14:56:20,16.43,,,
1807,06/08/2025 15:01:20,16.13,,,
1808,06/08/2025 15:06:20,18.19,,,
1809,06/08/2025 15:11:20,19.56,,,
1810,06/08/2025 15:16:20,20.03,,,
1811,06/08/2025 15:21:20,20.16,,,
1812,06/08/2025 15:26:20,20.25,,,
1813,06/08/2025 15:31:20,19.00,,,
1814,06/08/2025 15:36:20,20.03,,,
1815,06/08/2025 15:41:20,19.82,,,
1816,06/08/2025 15:46:20,20.20,,,
1817,06/08/2025 15:51:20,20.33,,,
1818,06/08/2025 15:56:20,20.42,,,
1819,06/08/2025 16:01:20,20.37,,,
1820,06/08/2025 16:06:20,19.90,,,
1821,06/08/2025 16:11:20,19.69,,,
1822,06/08/2025 16:16:20,19.52,,,
1823,06/08/2025 16:21:20,19.47,,,
1824,06/08/2025 16:26:20,19.35,,,
1825,06/08/2025 16:31:20,19.35,,,
1826,06/08/2025 16:36:20,19.35,,,
1827,06/08/2025 16:41:20,19.26,,,
1828,06/08/2025 16:46:20,19.26,,,
1829,06/08/2025 16:51:20,19.26,,,
1830,06/08/2025 16:56:20,19.26,,,
1831,06/08/2025 17:01:20,19.26,,,
1832,06/08/2025 17:06:20,19.26,,,
1833,06/08/2025 17:11:20,19.17,,,
1834,06/08/2025 17:16:20,19.13,,,
1835,06/08/2025 17:21:20,19.09,,,
1836,06/08/2025 17:26:20,18.96,,,
1837,06/08/2025 17:31:20,18.70,,,
1838,06/08/2025 17:36:20,18.57,,,
1839,06/08/2025 17:41:20,18.49,,,
1840,06/08/2025 17:46:20,18.40,,,
1841,06/08/2025 17:51:20,18.32,,,
1842,06/08/2025 17:56:20,18.27,,,
1843,06/08/2025 18:01:20,18.27,,,
1844,06/08/2025 18:06:20,18.23,,,
1845,06/08/2025 18:11:20,18.27,,,
1846,06/08/2025 18:16:20,18.27,,,
1847,06/08/2025 18:21:20,18.06,,,
1848,06/08/2025 18:26:20,18.02,,,
1849,06/08/2025 18:31:20,17.89,,,
1850,06/08/2025 18:36:20,17.89,,,
1851,06/08/2025 18:41:20,17.80,,,
1852,06/08/2025 18:46:20,17.80,,,
1853,06/08/2025 18:51:20,17.80,,,
1854,06/08/2025 18:56:20,17.67,,,
1855,06/08/2025 19:01:20,17.63,,,
1856,06/08/2025 19:06:20,17.50,,,
1857,06/08/2025 19:11:20,17.46,,,
1858,06/08/2025 19:16:20,17.50,,,
1859,06/08/2025 19:21:20,17.46,,,
1860,06/08/2025 19:26:20,17.50,,,
1861,06/08/2025 19:31:20,17.50,,,
1862,06/08/2025 19:36:20,17.54,,,
1863,06/08/2025 19:41:20,17.54,,,
1864,06/08/2025 19:46:20,17.54,,,
1865,06/08/2025 19:51:20,17.59,,,
1866,06/08/2025 19:56:20,17.67,,,
1867,06/08/2025 20:01:20,17.54,,,
1868,06/08/2025 20:06:20,17.50,,,
1869,06/08/2025 20:11:20,16.90,,,
1870,06/08/2025 20:16:20,16.94,,,
1871,06/08/2025 20:21:20,16.64,,,
1872,06/08/2025 20:26:20,16.60,,,
1873,06/08/2025 20:31:20,16.21,,,
1874,06/08/2025 20:36:20,16.04,,,
1875,06/08/2025 20:41:20,16.17,,,
1876,06/08/2025 20:46:20,16.34,,,
1877,06/08/2025 20:51:20,16.56,,,
1878,06/08/2025 20:56:20,16.39,,,
1879,06/08/2025 21:01:20,16.21,,,
1880,06/08/2025 21:06:20,16.26,,,
1881,06/08/2025 21:11:20,16.39,,,
1882,06/08/2025 21:16:20,15.78,,,
1883,06/08/2025 21:21:20,15.61,,,
1884,06/08/2025 21:26:20,15.57,,,
1885,06/08/2025 21:31:20,15.61,,,
1886,06/08/2025 21:36:20,15.74,,,
1887,06/08/2025 21:41:20,15.78,,,
1888,06/08/2025 21:46:20,15.66,,,
1889,06/08/2025 21:51:20,15.40,,,
1890,06/08/2025 21:56:20,15.40,,,
1891,06/08/2025 22:01:20,15.57,,,
1892,06/08/2025 22:06:20,15.40,,,
1893,06/08/2025 22:11:20,15.36,,,
1894,06/08/2025 22:16:20,15.40,,,
1895,06/08/2025 22:21:20,15.44,,,
1896,06/08/2025 22:26:20,15.53,,,
1897,06/08/2025 22:31:20,15.61,,,
1898,06/08/2025 22:36:20,15.36,,,
1899,06/08/2025 22:41:20,15.14,,,
1900,06/08/2025 22:46:20,15.01,,,
1901,06/08/2025 22:51:20,15.31,,,
1902,06/08/2025 22:56:20,15.27,,,
1903,06/08/2025 23:01:20,15.23,,,
1904,06/08/2025 23:06:20,15.36,,,
1905,06/08/2025 23:11:20,15.44,,,
1906,06/08/2025 23:16:20,15.57,,,
1907,06/08/2025 23:21:20,15.78,,,
1908,06/08/2025 23:26:20,15.96,,,
1909,06/08/2025 23:31:20,16.00,,,
1910,06/08/2025 23:36:20,16.08,,,
1911,06/08/2025 23:41:20,16.08,,,
1912,06/08/2025 23:46:20,16.17,,,
1913,06/08/2025 23:51:20,16.21,,,
1914,06/08/2025 23:56:20,16.30,,,
1915,06/09/2025 00:01:20,16.43,,,
1916,06/09/2025 00:06:20,16.51,,,
1917,06/09/2025 00:11:20,16.56,,,
1918,06/09/2025 00:16:20,16.43,,,
1919,06/09/2025 00:21:20,16.47,,,
1920,06/09/2025 00:26:20,16.51,,,
1921,06/09/2025 00:31:20,16.56,,,
1922,06/09/2025 00:36:20,16.69,,,
1923,06/09/2025 00:41:20,16.81,,,
1924,06/09/2025 00:46:20,16.81,,,
1925,06/09/2025 00:51:20,16.86,,,
1926,06/09/2025 00:56:20,16.94,,,
1927,06/09/2025 01:01:20,17.11,,,
1928,06/09/2025 01:06:20,17.11,,,
1929,06/09/2025 01:11:20,16.99,,,
1930,06/09/2025 01:16:20,17.03,,,
1931,06/09/2025 01:21:20,17.07,,,
1932,06/09/2025 01:26:20,17.11,,,
1933,06/09/2025 01:31:20,17.16,,,
1934,06/09/2025 01:36:20,17.16,,,
1935,06/09/2025 01:41:20,17.11,,,
1936,06/09/2025 01:46:20,17.16,,,
1937,06/09/2025 01:51:20,17.20,,,
1938,06/09/2025 01:56:20,17.33,,,
1939,06/09/2025 02:01:20,17.33,,,
1940,06/09/2025 02:06:20,17.33,,,
1941,06/09/2025 02:11:20,17.33,,,
1942,06/09/2025 02:16:20,17.37,,,
1943,06/09/2025 02:21:20,17.37,,,
1944,06/09/2025 02:26:20,17.41,,,
1945,06/09/2025 02:31:20,17.41,,,
1946,06/09/2025 02:36:20,17.41,,,
1947,06/09/2025 02:41:20,17.46,,,
1948,06/09/2025 02:46:20,17.54,,,
1949,06/09/2025 02:51:20,17.54,,,
1950,06/09/2025 02:56:20,17.50,,,
1951,06/09/2025 03:01:20,17.54,,,
1952,06/09/2025 03:06:20,17.59,,,
1953,06/09/2025 03:11:20,17.72,,,
1954,06/09/2025 03:16:20,17.72,,,
1955,06/09/2025 03:21:20,17.67,,,
1956,06/09/2025 03:26:20,17.67,,,
1957,06/09/2025 03:31:20,17.72,,,
1958,06/09/2025 03:36:20,17.67,,,
1959,06/09/2025 03:41:20,17.72,,,
1960,06/09/2025 03:46:20,17.72,,,
1961,06/09/2025 03:51:20,17.67,,,
1962,06/09/2025 03:56:20,17.76,,,
1963,06/09/2025 04:01:20,17.72,,,
1964,06/09/2025 04:06:20,17.76,,,
1965,06/09/2025 04:11:20,17.80,,,
1966,06/09/2025 04:16:20,17.76,,,
1967,06/09/2025 04:21:20,17.76,,,
1968,06/09/2025 04:26:20,17.76,,,
1969,06/09/2025 04:31:20,17.84,,,
1970,06/09/2025 04:36:20,17.80,,,
1971,06/09/2025 04:41:20,17.76,,,
1972,06/09/2025 04:46:20,17.76,,,
1973,06/09/2025 04:51:20,17.76,,,
1974,06/09/2025 04:56:20,17.72,,,
1975,06/09/2025 05:01:20,17.63,,,
1976,06/09/2025 05:06:20,17.63,,,
1977,06/09/2025 05:11:20,17.63,,,
1978,06/09/2025 05:16:20,17.63,,,
1979,06/09/2025 05:21:20,17.67,,,
1980,06/09/2025 05:26:20,17.67,,,
1981,06/09/2025 05:31:20,17.72,,,
1982,06/09/2025 05:36:20,17.72,,,
1983,06/09/2025 05:41:20,17.72,,,
1984,06/09/2025 05:46:20,17.76,,,
1985,06/09/2025 05:51:20,17.76,,,
1986,06/09/2025 05:56:20,17.80,,,
1987,06/09/2025 06:01:20,17.76,,,
1988,06/09/2025 06:06:20,17.84,,,
1989,06/09/2025 06:11:20,17.80,,,
1990,06/09/2025 06:16:20,17.76,,,
1991,06/09/2025 06:21:20,17.63,,,
1992,06/09/2025 06:26:20,17.29,,,
1993,06/09/2025 06:31:20,17.16,,,
1994,06/09/2025 06:36:20,17.11,,,
1995,06/09/2025 06:41:20,17.16,,,
1996,06/09/2025 06:46:20,17.16,,,
1997,06/09/2025 06:51:20,17.16,,,
1998,06/09/2025 06:56:20,17.20,,,
1999,06/09/2025 07:01:20,17.24,,,
2000,06/09/2025 07:06:20,16.94,,,
2001,06/09/2025 07:11:20,16.73,,,
2002,06/09/2025 07:16:20,16.69,,,
2003,06/09/2025 07:21:20,16.69,,,
2004,06/09/2025 07:26:20,16.86,,,
2005,06/09/2025 07:31:20,16.94,,,
2006,06/09/2025 07:36:20,16.47,,,
2007,06/09/2025 07:41:20,16.17,,,
2008,06/09/2025 07:46:20,16.13,,,
2009,06/09/2025 07:51:20,16.13,,,
2010,06/09/2025 07:56:20,16.51,,,
2011,06/09/2025 08:01:20,16.77,,,
2012,06/09/2025 08:06:20,17.03,,,
2013,06/09/2025 08:11:20,17.11,,,
2014,06/09/2025 08:16:20,17.03,,,
2015,06/09/2025 08:21:20,16.81,,,
2016,06/09/2025 08:26:20,16.86,,,
2017,06/09/2025 08:31:20,16.77,,,
2018,06/09/2025 08:36:20,16.77,,,
2019,06/09/2025 08:41:20,16.81,,,
2020,06/09/2025 08:46:20,16.81,,,
2021,06/09/2025 08:51:20,16.69,,,
2022,06/09/2025 08:56:20,16.69,,,
2023,06/09/2025 09:01:20,16.73,,,
2024,06/09/2025 09:06:20,16.43,,,
2025,06/09/2025 09:11:20,16.26,,,
2026,06/09/2025 09:16:20,16.64,,,
2027,06/09/2025 09:21:20,16.86,,,
2028,06/09/2025 09:26:20,16.94,,,
2029,06/09/2025 09:31:20,17.03,,,
2030,06/09/2025 09:36:20,17.11,,,
2031,06/09/2025 09:41:20,17.07,,,
2032,06/09/2025 09:46:20,16.86,,,
2033,06/09/2025 09:51:20,16.77,,,
2034,06/09/2025 09:56:20,16.64,,,
2035,06/09/2025 10:01:20,16.56,,,
2036,06/09/2025 10:06:20,16.39,,,
2037,06/09/2025 10:11:20,16.21,,,
2038,06/09/2025 10:16:20,16.21,,,
2039,06/09/2025 10:21:20,16.39,,,
2040,06/09/2025 10:26:20,16.39,,,
2041,06/09/2025 10:31:20,16.43,,,
2042,06/09/2025 10:36:20,16.39,,,
2043,06/09/2025 10:41:20,16.26,,,
2044,06/09/2025 10:46:20,16.17,,,
2045,06/09/2025 10:51:20,16.13,,,
2046,06/09/2025 10:56:20,16.08,,,
2047,06/09/2025 11:01:20,16.13,,,
2048,06/09/2025 11:06:20,16.08,,,
2049,06/09/2025 11:11:20,16.08,,,
2050,06/09/2025 11:16:20,16.13,,,
2051,06/09/2025 11:21:20,16.17,,,
2052,06/09/2025 11:26:20,16.13,,,
2053,06/09/2025 11:31:20,16.13,,,
