#,Date-Time (EDT),Temperature   (°C),Started,Host Connected,End of File
634,06/04/2025 13:11:15,39.64,,,
635,06/04/2025 13:16:15,39.72,,,
636,06/04/2025 13:21:15,40.02,,,
637,06/04/2025 13:26:15,40.07,,,
638,06/04/2025 13:31:15,40.19,,,
639,06/04/2025 13:36:15,40.15,,,
640,06/04/2025 13:41:15,40.67,,,
641,06/04/2025 13:46:15,41.14,,,
642,06/04/2025 13:51:15,39.81,,,
643,06/04/2025 13:56:15,37.28,,,
644,06/04/2025 14:01:15,36.29,,,
645,06/04/2025 14:06:15,35.82,,,
646,06/04/2025 14:11:15,36.25,,,
647,06/04/2025 14:16:15,35.30,,,
648,06/04/2025 14:21:15,37.54,,,
649,06/04/2025 14:26:15,36.76,,,
650,06/04/2025 14:31:15,38.48,,,
651,06/04/2025 14:36:15,39.55,,,
652,06/04/2025 14:41:15,38.18,,,
653,06/04/2025 14:46:15,38.86,,,
654,06/04/2025 14:51:15,38.78,,,
655,06/04/2025 14:56:15,33.59,,,
656,06/04/2025 15:01:15,31.31,,,
657,06/04/2025 15:06:15,29.08,,,
658,06/04/2025 15:11:15,27.80,,,
659,06/04/2025 15:16:15,26.77,,,
660,06/04/2025 15:21:15,26.64,,,
661,06/04/2025 15:26:15,26.08,,,
662,06/04/2025 15:31:15,25.78,,,
663,06/04/2025 15:36:15,26.08,,,
664,06/04/2025 15:41:15,25.95,,,
665,06/04/2025 15:46:15,25.78,,,
666,06/04/2025 15:51:15,25.44,,,
667,06/04/2025 15:56:15,25.39,,,
668,06/04/2025 16:01:15,25.74,,,
669,06/04/2025 16:06:15,25.78,,,
670,06/04/2025 16:11:15,25.61,,,
671,06/04/2025 16:16:15,25.31,,,
672,06/04/2025 16:21:15,25.31,,,
673,06/04/2025 16:26:15,25.05,,,
674,06/04/2025 16:31:15,24.45,,,
675,06/04/2025 16:36:15,24.49,,,
676,06/04/2025 16:41:15,24.24,,,
677,06/04/2025 16:46:15,24.11,,,
678,06/04/2025 16:51:15,23.64,,,
679,06/04/2025 16:56:15,23.21,,,
680,06/04/2025 17:01:15,23.03,,,
681,06/04/2025 17:06:15,22.65,,,
682,06/04/2025 17:11:15,22.43,,,
683,06/04/2025 17:16:15,22.18,,,
684,06/04/2025 17:21:15,21.92,,,
685,06/04/2025 17:26:15,21.75,,,
686,06/04/2025 17:31:15,21.62,,,
687,06/04/2025 17:36:15,21.40,,,
688,06/04/2025 17:41:15,21.32,,,
689,06/04/2025 17:46:15,21.15,,,
690,06/04/2025 17:51:15,21.02,,,
691,06/04/2025 17:56:15,20.93,,,
692,06/04/2025 18:01:15,20.89,,,
693,06/04/2025 18:06:15,20.72,,,
694,06/04/2025 18:11:15,20.72,,,
695,06/04/2025 18:16:15,20.63,,,
696,06/04/2025 18:21:15,20.59,,,
697,06/04/2025 18:26:15,20.20,,,
698,06/04/2025 18:31:15,20.12,,,
699,06/04/2025 18:36:15,20.07,,,
700,06/04/2025 18:41:15,20.03,,,
701,06/04/2025 18:46:15,19.99,,,
702,06/04/2025 18:51:15,19.82,,,
703,06/04/2025 18:56:15,19.77,,,
704,06/04/2025 19:01:15,19.69,,,
705,06/04/2025 19:06:15,19.65,,,
706,06/04/2025 19:11:15,19.47,,,
707,06/04/2025 19:16:15,19.35,,,
708,06/04/2025 19:21:15,19.30,,,
709,06/04/2025 19:26:15,19.09,,,
710,06/04/2025 19:31:15,19.00,,,
711,06/04/2025 19:36:15,18.92,,,
712,06/04/2025 19:41:15,18.79,,,
713,06/04/2025 19:46:15,18.66,,,
714,06/04/2025 19:51:15,18.44,,,
715,06/04/2025 19:56:15,18.19,,,
716,06/04/2025 20:01:15,18.14,,,
717,06/04/2025 20:06:15,18.06,,,
718,06/04/2025 20:11:15,17.89,,,
719,06/04/2025 20:16:15,17.76,,,
720,06/04/2025 20:21:15,17.67,,,
721,06/04/2025 20:26:15,17.54,,,
722,06/04/2025 20:31:15,17.46,,,
723,06/04/2025 20:36:15,17.33,,,
724,06/04/2025 20:41:15,17.20,,,
725,06/04/2025 20:46:15,17.11,,,
726,06/04/2025 20:51:15,17.03,,,
727,06/04/2025 20:56:15,16.99,,,
728,06/04/2025 21:01:15,16.86,,,
729,06/04/2025 21:06:15,16.73,,,
730,06/04/2025 21:11:15,16.60,,,
731,06/04/2025 21:16:15,16.60,,,
732,06/04/2025 21:21:15,16.56,,,
733,06/04/2025 21:26:15,16.39,,,
734,06/04/2025 21:31:15,16.34,,,
735,06/04/2025 21:36:15,16.30,,,
736,06/04/2025 21:41:15,16.30,,,
737,06/04/2025 21:46:15,16.26,,,
738,06/04/2025 21:51:15,16.17,,,
739,06/04/2025 21:56:15,16.08,,,
740,06/04/2025 22:01:15,16.08,,,
741,06/04/2025 22:06:15,16.00,,,
742,06/04/2025 22:11:15,16.04,,,
743,06/04/2025 22:16:15,15.96,,,
744,06/04/2025 22:21:15,15.87,,,
745,06/04/2025 22:26:15,15.83,,,
746,06/04/2025 22:31:15,15.78,,,
747,06/04/2025 22:36:15,15.83,,,
748,06/04/2025 22:41:15,15.78,,,
749,06/04/2025 22:46:15,15.74,,,
750,06/04/2025 22:51:15,15.74,,,
751,06/04/2025 22:56:15,15.66,,,
752,06/04/2025 23:01:15,15.61,,,
753,06/04/2025 23:06:15,15.61,,,
754,06/04/2025 23:11:15,15.61,,,
755,06/04/2025 23:16:15,15.66,,,
756,06/04/2025 23:21:15,15.53,,,
757,06/04/2025 23:26:15,15.40,,,
758,06/04/2025 23:31:15,15.36,,,
759,06/04/2025 23:36:15,15.40,,,
760,06/04/2025 23:41:15,15.36,,,
761,06/04/2025 23:46:15,15.27,,,
762,06/04/2025 23:51:15,15.18,,,
763,06/04/2025 23:56:15,15.18,,,
764,06/05/2025 00:01:15,15.18,,,
765,06/05/2025 00:06:15,15.06,,,
766,06/05/2025 00:11:15,15.14,,,
767,06/05/2025 00:16:15,15.14,,,
768,06/05/2025 00:21:15,15.06,,,
769,06/05/2025 00:26:15,15.01,,,
770,06/05/2025 00:31:15,15.01,,,
771,06/05/2025 00:36:15,14.97,,,
772,06/05/2025 00:41:15,14.97,,,
773,06/05/2025 00:46:15,14.84,,,
774,06/05/2025 00:51:15,14.93,,,
775,06/05/2025 00:56:15,14.84,,,
776,06/05/2025 01:01:15,14.84,,,
777,06/05/2025 01:06:15,14.80,,,
778,06/05/2025 01:11:15,14.75,,,
779,06/05/2025 01:16:15,14.71,,,
780,06/05/2025 01:21:15,14.75,,,
781,06/05/2025 01:26:15,14.58,,,
782,06/05/2025 01:31:15,14.58,,,
783,06/05/2025 01:36:15,14.58,,,
784,06/05/2025 01:41:15,14.58,,,
785,06/05/2025 01:46:15,14.58,,,
786,06/05/2025 01:51:15,14.50,,,
787,06/05/2025 01:56:15,14.50,,,
788,06/05/2025 02:01:15,14.45,,,
789,06/05/2025 02:06:15,14.50,,,
790,06/05/2025 02:11:15,14.41,,,
791,06/05/2025 02:16:15,14.41,,,
792,06/05/2025 02:21:15,14.41,,,
793,06/05/2025 02:26:15,14.41,,,
794,06/05/2025 02:31:15,14.33,,,
795,06/05/2025 02:36:15,14.28,,,
796,06/05/2025 02:41:15,14.28,,,
797,06/05/2025 02:46:15,14.24,,,
798,06/05/2025 02:51:15,14.15,,,
799,06/05/2025 02:56:15,14.11,,,
800,06/05/2025 03:01:15,14.11,,,
801,06/05/2025 03:06:15,14.15,,,
802,06/05/2025 03:11:15,14.07,,,
803,06/05/2025 03:16:15,13.98,,,
804,06/05/2025 03:21:15,13.98,,,
805,06/05/2025 03:26:15,13.94,,,
806,06/05/2025 03:31:15,13.85,,,
807,06/05/2025 03:36:15,13.85,,,
808,06/05/2025 03:41:15,13.77,,,
809,06/05/2025 03:46:15,13.77,,,
810,06/05/2025 03:51:15,13.77,,,
811,06/05/2025 03:56:15,13.77,,,
812,06/05/2025 04:01:15,13.68,,,
813,06/05/2025 04:06:15,13.77,,,
814,06/05/2025 04:11:15,13.77,,,
815,06/05/2025 04:16:15,13.73,,,
816,06/05/2025 04:21:15,13.73,,,
817,06/05/2025 04:26:15,13.73,,,
818,06/05/2025 04:31:15,13.77,,,
819,06/05/2025 04:36:15,13.73,,,
820,06/05/2025 04:41:15,13.64,,,
821,06/05/2025 04:46:15,13.55,,,
822,06/05/2025 04:51:15,13.60,,,
823,06/05/2025 04:56:15,13.55,,,
824,06/05/2025 05:01:15,13.64,,,
825,06/05/2025 05:06:15,13.55,,,
826,06/05/2025 05:11:15,13.60,,,
827,06/05/2025 05:16:15,13.55,,,
828,06/05/2025 05:21:15,13.55,,,
829,06/05/2025 05:26:15,13.55,,,
830,06/05/2025 05:31:15,13.51,,,
831,06/05/2025 05:36:15,13.55,,,
832,06/05/2025 05:41:15,13.64,,,
833,06/05/2025 05:46:15,13.68,,,
834,06/05/2025 05:51:15,13.73,,,
835,06/05/2025 05:56:15,13.81,,,
836,06/05/2025 06:01:15,13.94,,,
837,06/05/2025 06:06:15,14.03,,,
838,06/05/2025 06:11:15,14.07,,,
839,06/05/2025 06:16:15,14.15,,,
840,06/05/2025 06:21:15,14.28,,,
841,06/05/2025 06:26:15,14.37,,,
842,06/05/2025 06:31:15,14.45,,,
843,06/05/2025 06:36:15,14.63,,,
844,06/05/2025 06:41:15,14.75,,,
845,06/05/2025 06:46:15,14.88,,,
846,06/05/2025 06:51:15,15.01,,,
847,06/05/2025 06:56:15,15.14,,,
848,06/05/2025 07:01:15,15.27,,,
849,06/05/2025 07:06:15,15.40,,,
850,06/05/2025 07:11:15,15.48,,,
851,06/05/2025 07:16:15,15.66,,,
852,06/05/2025 07:21:15,15.78,,,
853,06/05/2025 07:26:15,15.96,,,
854,06/05/2025 07:31:15,16.13,,,
855,06/05/2025 07:36:15,16.30,,,
856,06/05/2025 07:41:15,16.43,,,
857,06/05/2025 07:46:15,16.60,,,
858,06/05/2025 07:51:15,16.81,,,
859,06/05/2025 07:56:15,17.03,,,
860,06/05/2025 08:01:15,17.24,,,
861,06/05/2025 08:06:15,17.46,,,
862,06/05/2025 08:11:15,17.67,,,
863,06/05/2025 08:16:15,17.84,,,
864,06/05/2025 08:21:15,18.19,,,
865,06/05/2025 08:26:15,18.44,,,
866,06/05/2025 08:31:15,18.57,,,
867,06/05/2025 08:36:15,18.79,,,
868,06/05/2025 08:41:15,19.05,,,
869,06/05/2025 08:46:15,19.52,,,
870,06/05/2025 08:51:15,19.90,,,
871,06/05/2025 08:56:15,20.37,,,
872,06/05/2025 09:01:15,20.25,,,
873,06/05/2025 09:06:15,20.50,,,
874,06/05/2025 09:11:15,21.23,,,
875,06/05/2025 09:16:15,22.01,,,
876,06/05/2025 09:21:15,23.89,,,
877,06/05/2025 09:26:15,24.36,,,
878,06/05/2025 09:31:15,27.50,,,
879,06/05/2025 09:36:15,33.03,,,
880,06/05/2025 09:41:15,35.95,,,
881,06/05/2025 09:46:15,38.61,,,
882,06/05/2025 09:51:15,40.37,,,
883,06/05/2025 09:56:15,41.83,,,
884,06/05/2025 10:01:15,43.54,,,
885,06/05/2025 10:06:15,45.00,,,
886,06/05/2025 10:11:15,46.24,,,
887,06/05/2025 10:16:15,47.49,,,
888,06/05/2025 10:21:15,47.96,,,
889,06/05/2025 10:26:15,49.12,,,
890,06/05/2025 10:31:15,49.16,,,
891,06/05/2025 10:36:15,49.72,,,
892,06/05/2025 10:41:15,51.26,,,
893,06/05/2025 10:46:15,52.81,,,
894,06/05/2025 10:51:15,53.41,,,
895,06/05/2025 10:56:15,53.24,,,
896,06/05/2025 11:01:15,52.51,,,
897,06/05/2025 11:06:15,53.15,,,
898,06/05/2025 11:11:15,52.64,,,
899,06/05/2025 11:16:15,52.08,,,
900,06/05/2025 11:21:15,52.34,,,
901,06/05/2025 11:26:15,52.85,,,
902,06/05/2025 11:31:15,53.41,,,
903,06/05/2025 11:36:15,52.85,,,
904,06/05/2025 11:41:15,53.11,,,
905,06/05/2025 11:46:15,53.41,,,
906,06/05/2025 11:51:15,53.28,,,
907,06/05/2025 11:56:15,52.16,,,
908,06/05/2025 12:01:15,51.61,,,
909,06/05/2025 12:06:15,51.13,,,
910,06/05/2025 12:11:15,50.88,,,
911,06/05/2025 12:16:15,50.75,,,
912,06/05/2025 12:21:15,51.01,,,
913,06/05/2025 12:26:15,51.78,,,
914,06/05/2025 12:31:15,51.78,,,
915,06/05/2025 12:36:15,52.08,,,
916,06/05/2025 12:41:15,53.32,,,
917,06/05/2025 12:46:15,52.51,,,
918,06/05/2025 12:51:15,52.89,,,
919,06/05/2025 12:56:15,54.22,,,
920,06/05/2025 13:01:15,54.52,,,
921,06/05/2025 13:06:15,54.52,,,
922,06/05/2025 13:11:15,52.76,,,
923,06/05/2025 13:16:15,50.66,,,
924,06/05/2025 13:21:15,50.02,,,
925,06/05/2025 13:26:15,50.71,,,
926,06/05/2025 13:31:15,52.04,,,
927,06/05/2025 13:36:15,49.03,,,
928,06/05/2025 13:41:15,48.77,,,
929,06/05/2025 13:46:15,48.86,,,
930,06/05/2025 13:51:15,48.00,,,
931,06/05/2025 13:56:15,48.22,,,
932,06/05/2025 14:01:15,49.25,,,
933,06/05/2025 14:06:15,47.45,,,
934,06/05/2025 14:11:15,47.62,,,
935,06/05/2025 14:16:15,47.57,,,
936,06/05/2025 14:21:15,47.96,,,
937,06/05/2025 14:26:15,47.57,,,
938,06/05/2025 14:31:15,47.53,,,
939,06/05/2025 14:36:15,46.76,,,
940,06/05/2025 14:41:15,46.63,,,
941,06/05/2025 14:46:15,47.87,,,
942,06/05/2025 14:51:15,46.12,,,
943,06/05/2025 14:56:15,39.04,,,
944,06/05/2025 15:01:15,36.21,,,
945,06/05/2025 15:06:15,35.05,,,
946,06/05/2025 15:11:15,32.77,,,
947,06/05/2025 15:16:15,31.36,,,
948,06/05/2025 15:21:15,30.54,,,
949,06/05/2025 15:26:15,29.47,,,
950,06/05/2025 15:31:15,29.26,,,
951,06/05/2025 15:36:15,28.61,,,
952,06/05/2025 15:41:15,28.27,,,
953,06/05/2025 15:46:15,28.70,,,
954,06/05/2025 15:51:15,29.13,,,
955,06/05/2025 15:56:15,29.17,,,
956,06/05/2025 16:01:15,28.57,,,
957,06/05/2025 16:06:15,28.14,,,
958,06/05/2025 16:11:15,27.93,,,
959,06/05/2025 16:16:15,27.37,,,
960,06/05/2025 16:21:15,26.81,,,
961,06/05/2025 16:26:15,26.42,,,
962,06/05/2025 16:31:15,25.74,,,
963,06/05/2025 16:36:15,25.48,,,
964,06/05/2025 16:41:15,25.52,,,
965,06/05/2025 16:46:15,25.48,,,
966,06/05/2025 16:51:15,25.27,,,
967,06/05/2025 16:56:15,25.01,,,
968,06/05/2025 17:01:15,25.05,,,
969,06/05/2025 17:06:15,24.88,,,
970,06/05/2025 17:11:15,24.79,,,
971,06/05/2025 17:16:15,24.62,,,
972,06/05/2025 17:21:15,24.54,,,
973,06/05/2025 17:26:15,24.15,,,
974,06/05/2025 17:31:15,24.02,,,
975,06/05/2025 17:36:15,23.81,,,
976,06/05/2025 17:41:15,23.51,,,
977,06/05/2025 17:46:15,23.55,,,
978,06/05/2025 17:51:15,23.76,,,
979,06/05/2025 17:56:15,23.68,,,
980,06/05/2025 18:01:15,23.42,,,
981,06/05/2025 18:06:15,23.29,,,
982,06/05/2025 18:11:15,23.42,,,
983,06/05/2025 18:16:15,23.51,,,
984,06/05/2025 18:21:15,23.46,,,
985,06/05/2025 18:26:15,23.38,,,
986,06/05/2025 18:31:15,23.21,,,
987,06/05/2025 18:36:15,22.99,,,
988,06/05/2025 18:41:15,22.69,,,
989,06/05/2025 18:46:15,22.56,,,
990,06/05/2025 18:51:15,22.43,,,
991,06/05/2025 18:56:15,22.43,,,
992,06/05/2025 19:01:15,22.31,,,
993,06/05/2025 19:06:15,22.18,,,
994,06/05/2025 19:11:15,21.96,,,
995,06/05/2025 19:16:15,21.92,,,
996,06/05/2025 19:21:15,21.83,,,
997,06/05/2025 19:26:15,21.70,,,
998,06/05/2025 19:31:15,21.53,,,
999,06/05/2025 19:36:15,21.49,,,
1000,06/05/2025 19:41:15,21.23,,,
1001,06/05/2025 19:46:15,21.10,,,
1002,06/05/2025 19:51:15,20.85,,,
1003,06/05/2025 19:56:15,20.85,,,
1004,06/05/2025 20:01:15,20.76,,,
1005,06/05/2025 20:06:15,20.72,,,
1006,06/05/2025 20:11:15,20.63,,,
1007,06/05/2025 20:16:15,20.37,,,
1008,06/05/2025 20:21:15,20.20,,,
1009,06/05/2025 20:26:15,20.16,,,
1010,06/05/2025 20:31:15,20.12,,,
1011,06/05/2025 20:36:15,20.12,,,
1012,06/05/2025 20:41:15,20.07,,,
1013,06/05/2025 20:46:15,20.03,,,
1014,06/05/2025 20:51:15,19.90,,,
1015,06/05/2025 20:56:15,19.86,,,
1016,06/05/2025 21:01:15,19.77,,,
1017,06/05/2025 21:06:15,19.73,,,
1018,06/05/2025 21:11:15,19.73,,,
1019,06/05/2025 21:16:15,19.69,,,
1020,06/05/2025 21:21:15,19.65,,,
1021,06/05/2025 21:26:15,19.65,,,
1022,06/05/2025 21:31:15,19.60,,,
1023,06/05/2025 21:36:15,19.56,,,
1024,06/05/2025 21:41:15,19.52,,,
1025,06/05/2025 21:46:15,19.56,,,
1026,06/05/2025 21:51:15,19.43,,,
1027,06/05/2025 21:56:15,19.30,,,
1028,06/05/2025 22:01:15,19.35,,,
1029,06/05/2025 22:06:15,19.39,,,
1030,06/05/2025 22:11:15,19.35,,,
1031,06/05/2025 22:16:15,19.26,,,
1032,06/05/2025 22:21:15,19.26,,,
1033,06/05/2025 22:26:15,19.30,,,
1034,06/05/2025 22:31:15,19.30,,,
1035,06/05/2025 22:36:15,19.30,,,
1036,06/05/2025 22:41:15,19.22,,,
1037,06/05/2025 22:46:15,19.22,,,
1038,06/05/2025 22:51:15,19.17,,,
1039,06/05/2025 22:56:15,19.09,,,
1040,06/05/2025 23:01:15,19.09,,,
1041,06/05/2025 23:06:15,19.05,,,
1042,06/05/2025 23:11:15,18.96,,,
1043,06/05/2025 23:16:15,19.05,,,
1044,06/05/2025 23:21:15,19.05,,,
1045,06/05/2025 23:26:15,18.96,,,
1046,06/05/2025 23:31:15,18.92,,,
1047,06/05/2025 23:36:15,18.87,,,
1048,06/05/2025 23:41:15,18.83,,,
1049,06/05/2025 23:46:15,18.87,,,
1050,06/05/2025 23:51:15,18.79,,,
1051,06/05/2025 23:56:15,18.70,,,
1052,06/06/2025 00:01:15,18.79,,,
1053,06/06/2025 00:06:15,18.79,,,
1054,06/06/2025 00:11:15,18.79,,,
1055,06/06/2025 00:16:15,18.79,,,
1056,06/06/2025 00:21:15,18.70,,,
1057,06/06/2025 00:26:15,18.74,,,
1058,06/06/2025 00:31:15,18.66,,,
1059,06/06/2025 00:36:15,18.62,,,
1060,06/06/2025 00:41:15,18.62,,,
1061,06/06/2025 00:46:15,18.62,,,
1062,06/06/2025 00:51:15,18.57,,,
1063,06/06/2025 00:56:15,18.62,,,
1064,06/06/2025 01:01:15,18.70,,,
1065,06/06/2025 01:06:15,18.79,,,
1066,06/06/2025 01:11:15,18.83,,,
1067,06/06/2025 01:16:15,18.92,,,
1068,06/06/2025 01:21:15,19.13,,,
1069,06/06/2025 01:26:15,19.13,,,
1070,06/06/2025 01:31:15,19.05,,,
1071,06/06/2025 01:36:15,19.05,,,
1072,06/06/2025 01:41:15,19.09,,,
1073,06/06/2025 01:46:15,19.05,,,
1074,06/06/2025 01:51:15,19.09,,,
1075,06/06/2025 01:56:15,19.17,,,
1076,06/06/2025 02:01:15,19.13,,,
1077,06/06/2025 02:06:15,19.22,,,
1078,06/06/2025 02:11:15,19.22,,,
1079,06/06/2025 02:16:15,19.26,,,
1080,06/06/2025 02:21:15,19.26,,,
1081,06/06/2025 02:26:15,19.30,,,
1082,06/06/2025 02:31:15,19.30,,,
1083,06/06/2025 02:36:15,19.35,,,
1084,06/06/2025 02:41:15,19.35,,,
1085,06/06/2025 02:46:15,19.35,,,
1086,06/06/2025 02:51:15,19.35,,,
1087,06/06/2025 02:56:15,19.35,,,
1088,06/06/2025 03:01:15,19.30,,,
1089,06/06/2025 03:06:15,19.35,,,
1090,06/06/2025 03:11:15,19.30,,,
1091,06/06/2025 03:16:15,19.30,,,
1092,06/06/2025 03:21:15,19.30,,,
1093,06/06/2025 03:26:15,19.26,,,
1094,06/06/2025 03:31:15,19.17,,,
1095,06/06/2025 03:36:15,19.17,,,
1096,06/06/2025 03:41:15,19.22,,,
1097,06/06/2025 03:46:15,19.22,,,
1098,06/06/2025 03:51:15,19.17,,,
1099,06/06/2025 03:56:15,19.22,,,
1100,06/06/2025 04:01:15,19.22,,,
1101,06/06/2025 04:06:15,19.22,,,
1102,06/06/2025 04:11:15,19.17,,,
1103,06/06/2025 04:16:15,19.13,,,
1104,06/06/2025 04:21:15,19.05,,,
1105,06/06/2025 04:26:15,19.00,,,
1106,06/06/2025 04:31:15,19.05,,,
1107,06/06/2025 04:36:15,19.09,,,
1108,06/06/2025 04:41:15,19.22,,,
1109,06/06/2025 04:46:15,19.22,,,
1110,06/06/2025 04:51:15,19.30,,,
1111,06/06/2025 04:56:15,19.30,,,
1112,06/06/2025 05:01:15,19.30,,,
1113,06/06/2025 05:06:15,19.39,,,
1114,06/06/2025 05:11:15,19.52,,,
1115,06/06/2025 05:16:15,19.56,,,
1116,06/06/2025 05:21:15,19.69,,,
1117,06/06/2025 05:26:15,19.82,,,
1118,06/06/2025 05:31:15,19.90,,,
1119,06/06/2025 05:36:15,19.90,,,
1120,06/06/2025 05:41:15,20.03,,,
1121,06/06/2025 05:46:15,20.25,,,
1122,06/06/2025 05:51:15,20.37,,,
1123,06/06/2025 05:56:15,20.42,,,
1124,06/06/2025 06:01:15,20.42,,,
1125,06/06/2025 06:06:15,20.20,,,
1126,06/06/2025 06:11:15,20.46,,,
1127,06/06/2025 06:16:15,20.50,,,
1128,06/06/2025 06:21:15,20.46,,,
1129,06/06/2025 06:26:15,20.33,,,
1130,06/06/2025 06:31:15,19.99,,,
1131,06/06/2025 06:36:15,19.86,,,
1132,06/06/2025 06:41:15,19.77,,,
1133,06/06/2025 06:46:15,19.73,,,
1134,06/06/2025 06:51:15,19.73,,,
1135,06/06/2025 06:56:15,19.65,,,
1136,06/06/2025 07:01:15,19.60,,,
1137,06/06/2025 07:06:15,19.65,,,
1138,06/06/2025 07:11:15,19.73,,,
1139,06/06/2025 07:16:15,19.86,,,
1140,06/06/2025 07:21:15,19.90,,,
1141,06/06/2025 07:26:15,20.25,,,
1142,06/06/2025 07:31:15,20.68,,,
1143,06/06/2025 07:36:15,20.29,,,
1144,06/06/2025 07:41:15,20.46,,,
1145,06/06/2025 07:46:15,20.50,,,
1146,06/06/2025 07:51:15,20.42,,,
1147,06/06/2025 07:56:15,20.33,,,
1148,06/06/2025 08:01:15,20.25,,,
1149,06/06/2025 08:06:15,20.29,,,
1150,06/06/2025 08:11:15,20.50,,,
1151,06/06/2025 08:16:15,20.85,,,
1152,06/06/2025 08:21:15,21.15,,,
1153,06/06/2025 08:26:15,20.98,,,
1154,06/06/2025 08:31:15,21.19,,,
1155,06/06/2025 08:36:15,21.19,,,
1156,06/06/2025 08:41:15,21.36,,,
1157,06/06/2025 08:46:15,21.36,,,
1158,06/06/2025 08:51:15,21.36,,,
1159,06/06/2025 08:56:15,21.53,,,
1160,06/06/2025 09:01:15,21.19,,,
1161,06/06/2025 09:06:15,20.76,,,
1162,06/06/2025 09:11:15,20.42,,,
1163,06/06/2025 09:16:15,20.20,,,
1164,06/06/2025 09:21:15,20.46,,,
1165,06/06/2025 09:26:15,20.63,,,
1166,06/06/2025 09:31:15,20.85,,,
1167,06/06/2025 09:36:15,21.36,,,
1168,06/06/2025 09:41:15,21.70,,,
1169,06/06/2025 09:46:15,21.62,,,
1170,06/06/2025 09:51:15,21.28,,,
1171,06/06/2025 09:56:15,21.70,,,
1172,06/06/2025 10:01:15,22.52,,,
1173,06/06/2025 10:06:15,22.05,,,
1174,06/06/2025 10:11:15,21.88,,,
1175,06/06/2025 10:16:15,21.49,,,
1176,06/06/2025 10:21:15,21.28,,,
1177,06/06/2025 10:26:15,21.23,,,
1178,06/06/2025 10:31:15,21.23,,,
1179,06/06/2025 10:36:15,21.23,,,
1180,06/06/2025 10:41:15,21.40,,,
1181,06/06/2025 10:46:15,21.32,,,
1182,06/06/2025 10:51:15,21.19,,,
1183,06/06/2025 10:56:15,21.10,,,
1184,06/06/2025 11:01:15,21.02,,,
1185,06/06/2025 11:06:15,20.93,,,
1186,06/06/2025 11:11:15,20.98,,,
1187,06/06/2025 11:16:15,21.15,,,
1188,06/06/2025 11:21:15,21.45,,,
1189,06/06/2025 11:26:15,21.83,,,
1190,06/06/2025 11:31:15,21.88,,,
1191,06/06/2025 11:36:15,21.92,,,
1192,06/06/2025 11:41:15,22.05,,,
1193,06/06/2025 11:46:15,22.31,,,
1194,06/06/2025 11:51:15,22.35,,,
1195,06/06/2025 11:56:15,22.48,,,
1196,06/06/2025 12:01:15,22.78,,,
1197,06/06/2025 12:06:15,23.12,,,
1198,06/06/2025 12:11:15,23.55,,,
1199,06/06/2025 12:16:15,24.02,,,
1200,06/06/2025 12:21:15,24.41,,,
1201,06/06/2025 12:26:15,24.71,,,
1202,06/06/2025 12:31:15,24.71,,,
1203,06/06/2025 12:36:15,24.79,,,
1204,06/06/2025 12:41:15,24.88,,,
1205,06/06/2025 12:46:15,24.97,,,
1206,06/06/2025 12:51:15,24.88,,,
1207,06/06/2025 12:56:15,24.71,,,
1208,06/06/2025 13:01:15,24.79,,,
1209,06/06/2025 13:06:15,25.05,,,
1210,06/06/2025 13:11:15,25.31,,,
1211,06/06/2025 13:16:15,25.57,,,
1212,06/06/2025 13:21:15,25.78,,,
1213,06/06/2025 13:26:15,26.08,,,
1214,06/06/2025 13:31:15,26.12,,,
1215,06/06/2025 13:36:15,26.21,,,
1216,06/06/2025 13:41:15,26.30,,,
1217,06/06/2025 13:46:15,26.17,,,
1218,06/06/2025 13:51:15,26.08,,,
1219,06/06/2025 13:56:15,25.99,,,
1220,06/06/2025 14:01:15,25.95,,,
1221,06/06/2025 14:06:15,25.87,,,
1222,06/06/2025 14:11:15,25.69,,,
1223,06/06/2025 14:16:15,25.57,,,
1224,06/06/2025 14:21:15,25.39,,,
1225,06/06/2025 14:26:15,25.27,,,
1226,06/06/2025 14:31:15,24.92,,,
1227,06/06/2025 14:36:15,24.84,,,
1228,06/06/2025 14:41:15,24.92,,,
1229,06/06/2025 14:46:15,25.01,,,
1230,06/06/2025 14:51:15,24.75,,,
1231,06/06/2025 14:56:15,24.49,,,
1232,06/06/2025 15:01:15,24.32,,,
1233,06/06/2025 15:06:15,24.24,,,
1234,06/06/2025 15:11:15,24.06,,,
1235,06/06/2025 15:16:15,23.76,,,
1236,06/06/2025 15:21:15,23.72,,,
1237,06/06/2025 15:26:15,24.11,,,
1238,06/06/2025 15:31:15,23.98,,,
1239,06/06/2025 15:36:15,23.59,,,
1240,06/06/2025 15:41:15,23.38,,,
1241,06/06/2025 15:46:15,23.29,,,
1242,06/06/2025 15:51:15,23.76,,,
1243,06/06/2025 15:56:15,24.11,,,
1244,06/06/2025 16:01:15,23.55,,,
1245,06/06/2025 16:06:15,23.12,,,
1246,06/06/2025 16:11:15,22.65,,,
1247,06/06/2025 16:16:15,22.39,,,
1248,06/06/2025 16:21:15,22.13,,,
1249,06/06/2025 16:26:15,21.75,,,
1250,06/06/2025 16:31:15,21.53,,,
1251,06/06/2025 16:36:15,21.66,,,
1252,06/06/2025 16:41:15,21.70,,,
1253,06/06/2025 16:46:15,21.62,,,
1254,06/06/2025 16:51:15,21.49,,,
1255,06/06/2025 16:56:15,21.23,,,
1256,06/06/2025 17:01:15,21.10,,,
