"species_name","year","Group","lambda","wk","mu","ll","ul"
"mummichog",2018,"1",1,34,45.8594217747677,35.9789770273994,55.7398665221359
"mummichog",2018,"1",1,36,46.144453857893,35.8687230675865,56.4201846481996
"mummichog",2020,"1",1,26,50.3031822706986,40.4435218695587,60.1628426718385
"mummichog",2020,"1",1,28,50.4896718886088,40.6112442134505,60.3680995637671
"mummichog",2020,"1",0.555419045568508,34,37.7985281717523,30.6840084380116,44.9130479054929
"mummichog",2020,"2",0.444580954431492,34,69.1172199546087,55.8253923131941,82.4090475960232
"mummichog",2020,"1",1,36,43.3549522580925,17.3383662964787,69.3715382197063
"mummichog",2021,"1",1,24,49.9425439554492,31.5792593725203,68.3058285383782
"mummichog",2021,"1",0.332701350432164,27,43.997571800621,40.7324781075301,47.2626654937119
"mummichog",2021,"2",0.439336425921119,27,53.7528213171814,52.8900781369982,54.6155644973647
"mummichog",2021,"3",0.227962223646717,27,66.1500218441078,52.5698347751117,79.7302089131039
"mummichog",2021,"1",1,33,39.7727637305899,29.019285775268,50.5262416859117
"mummichog",2022,"1",1,27,63.3718484226852,53.3757900862203,73.3679067591501
"mummichog",2022,"1",0.526100895681471,31,40.1142364965549,31.7304073406742,48.4980656524356
"mummichog",2022,"2",0.473899104318529,31,69.6306671953819,54.7693492632059,84.4919851275579
"mummichog",2022,"1",0.406113394128293,32,38.3039006780816,28.3141161918799,48.2936851642832
"mummichog",2022,"2",0.593886605871707,32,72.7841347844325,61.1823969971679,84.3858725716972
"mummichog",2022,"1",1,33,37.6420894351071,21.8125811252027,53.4715977450116
"mummichog",2022,"1",0.820827679575361,34,49.9144675959487,31.6539302485161,68.1750049433812
"mummichog",2022,"2",0.179172320424639,34,77.1815809884997,68.6565793677789,85.7065826092204
"mummichog",2022,"1",1,35,53.2374881906515,41.3012473186748,65.1737290626281
"mummichog",2022,"1",0.550715447384115,37,58.4000748256097,30.6364191500806,86.1637305011389
"mummichog",2022,"2",0.449284552615885,37,85.2165732346028,78.396888712129,92.0362577570767
"mummichog",2023,"1",1,25,61.7226485369597,45.3140829189349,78.1312141549845
"mummichog",2023,"1",0.256482713741098,28,45.5130738883552,28.8507031916748,62.1754445850357
"mummichog",2023,"2",0.743517286258902,28,69.0322875198759,63.1745361361495,74.8900389036024
"mummichog",2023,"1",0.695171986106736,30,39.0253204729947,35.0671720038634,42.9834689421261
"mummichog",2023,"2",0.304828013893264,30,45.5033341077003,43.7634066174449,47.2432615979557
"mummichog",2023,"1",1,31,40.8968125730024,30.7172650189213,51.0763601270834
"mummichog",2023,"1",1,32,41.7515123296415,24.3543180496551,59.1487066096279
"mummichog",2023,"1",0.666892913760434,33,43.3989975297482,34.9417076121923,51.8562874473041
"mummichog",2023,"2",0.333107086239566,33,45.0030787314944,23.9027739825646,66.1033834804241
"mummichog",2023,"1",1,34,50.8945174324916,35.0455276794986,66.7435071854846
"mummichog",2023,"1",0.41758602790968,35,40.7959217436566,33.1537738852923,48.438069602021
"mummichog",2023,"2",0.58241397209032,35,50.7186075845203,40.8601061181766,60.577109050864
"sandlance",2014,"1",1,29,66.3770517289046,49.4697023938237,83.2844010639856
"sandlance",2014,"1",1,31,87.5105929340132,73.8396992787567,101.18148658927
"sandlance",2014,"1",1,33,92.2285955563401,81.8916786150151,102.565512497665
"sandlance",2014,"1",1,34,91.9738822036986,80.642781367776,103.304983039621
"sandlance",2015,"1",0.395595554167164,27,57.8075558800159,52.9823630065319,62.6327487534998
"sandlance",2015,"2",0.604404445832836,27,71.9136455156093,63.8016379659868,80.0256530652318
"sandlance",2015,"1",0.579824528511567,31,79.8708945875471,71.2964157103183,88.4453734647758
"sandlance",2015,"2",0.420175471488433,31,89.2220803219949,83.3366520496588,95.107508594331
"sandlance",2015,"1",0.381629191355196,32,74.8263748446634,72.5747767517816,77.0779729375452
"sandlance",2015,"2",0.618370808644804,32,76.7243145480058,66.1171416058268,87.3314874901848
"sandlance",2015,"1",0.000121878591569301,34,77.6647151546588,60.6434385912667,94.6859917180508
"sandlance",2015,"2",0.999878121408431,34,77.9091206966646,60.9932023625658,94.8250390307635
"sandlance",2015,"1",0.626355307412602,38,84.5686906781348,74.9276144851416,94.2097668711281
"sandlance",2015,"2",0.373644692587398,38,92.3183585304438,88.3173741387047,96.3193429221829
"sandlance",2016,"1",1,28,84.8488605195501,74.6671776200159,95.0305434190842
"sandlance",2017,"1",1,30,62.1912730165047,51.0285645366571,73.3539814963522
"sandlance",2017,"1",1,32,66.1038521683078,56.8566303632946,75.351073973321
"sandlance",2017,"1",0.232101077194857,37,63.7756572534492,62.0151742804006,65.5361402264977
"sandlance",2017,"2",0.767898922805142,37,75.788112200468,63.9160003848836,87.6602240160524
"sandlance",2018,"1",0.6471198923923,28,91.0163733053947,82.3792593298097,99.6534872809796
"sandlance",2018,"2",0.3528801076077,28,106.499338990935,99.9718366966758,113.026841285193
"sandlance",2020,"1",1,30,82.1219993055881,64.0653134956443,100.178685115532
"sandlance",2020,"1",1,32,88.6328159243813,82.7647001613194,94.5009316874432
"sandlance",2021,"1",1,23,59.6125539458446,42.6247702374959,76.6003376541933
"sandlance",2021,"1",1,24,70.2677312759768,45.4984803895716,95.036982162382
"sandlance",2021,"1",1,26,88.0672937264206,74.9640407678901,101.170546684951
"sandlance",2021,"1",1,30,86.8696189299291,74.5696640971304,99.1695737627279
"sandlance",2021,"1",1,32,90.3562386431835,78.9322871960411,101.780190090326
"sandlance",2022,"1",1,31,87.6318805341313,73.9439296283163,101.319831439946
"sandlance",2022,"1",0.112393039935117,33,84.2439169381127,83.1477191959082,85.3401146803172
"sandlance",2022,"2",0.887606960064883,33,89.924135668256,74.5601847278791,105.288086608633
"sandlance",2022,"1",1,35,92.2276465733077,77.8035214831893,106.651771663426
"sandlance",2023,"1",0.537324583571877,26,68.0835551741509,51.7722830776044,84.3948272706975
"sandlance",2023,"2",0.462675416428123,26,91.1012281876462,78.7867779780785,103.415678397214
"sandlance",2023,"1",0.635653884911994,30,87.5620960138259,80.8596244521073,94.2645675755444
"sandlance",2023,"2",0.364346115088006,30,94.9393682682165,92.3497653444783,97.5289711919547
"sandlance",2023,"1",1,32,102.256314855804,91.2308033138431,113.281826397764
"sandlance",2023,"1",0.249559630162676,35,123.969938959774,117.156408835214,130.783469084334
"sandlance",2023,"2",0.750440369837324,35,110.57641325103,80.9408390546713,140.211987447388
"winter flounder",2014,"1",1,25,87.0265438498222,29.5248530534252,144.528234646219
"winter flounder",2014,"1",0.297647903553505,31,42.8889607900338,26.590193011392,59.1877285686756
"winter flounder",2014,"2",0.550986841908905,31,81.4124410580056,67.1883121720895,95.6365699439218
"winter flounder",2014,"3",0.15136525453759,31,158.735276317492,110.942952068213,206.527600566771
"winter flounder",2014,"1",0.499867786167379,32,48.4998631379732,44.1410797550159,52.8586465209305
"winter flounder",2014,"2",0.500132213832621,32,109.733944633881,76.5320692639539,142.935820003807
"winter flounder",2014,"1",1,33,57.691113977104,-14.7278062026391,130.110034156847
"winter flounder",2015,"1",0.800000001671993,30,56.1250001133159,37.8100465541058,74.4399536725261
"winter flounder",2015,"2",0.199999998328007,30,110.50000000131,109.50000000131,111.50000000131
"winter flounder",2015,"1",1,31,43.7394036671138,9.30918952857423,78.1696178056534
"winter flounder",2015,"1",1,32,58.5235605468689,40.2400785402676,76.8070425534702
"winter flounder",2015,"1",0.444125399235872,34,64.7196162656782,59.3122111934806,70.1270213378759
"winter flounder",2015,"2",0.555874600764128,34,108.062035659418,23.2863534762149,192.837717842622
"winter flounder",2015,"1",0.316508506887658,36,75.299055216518,73.6228965009293,76.9752139321067
"winter flounder",2015,"2",0.683491493112342,36,74.129969793014,67.1890479605109,81.070891625517
"winter flounder",2015,"1",1,38,58.5209423367094,25.2725657529641,91.7693189204548
"winter flounder",2015,"1",1,39,96.2368146813127,56.626210040636,135.847419321989
"winter flounder",2016,"1",0.526274042795611,24,43.1998145254616,38.2362778366462,48.163351214277
"winter flounder",2016,"2",0.473725957204389,24,124.437490345534,84.6220561167999,164.252924574269
"winter flounder",2016,"1",0.785153546717517,28,40.287983168065,29.9582483442211,50.617717991909
"winter flounder",2016,"2",0.214846453282483,28,66.7313384548238,51.3918847463606,82.0707921632871
"winter flounder",2016,"1",0.790534613441986,29,38.3075376625211,25.5167699878989,51.0983053371433
"winter flounder",2016,"2",0.209465386558014,29,61.4521967314183,52.9263351149634,69.9780583478733
"winter flounder",2016,"1",1,30,45.2803384094457,36.1631464949472,54.3975303239443
"winter flounder",2016,"1",1,32,45.2666205776098,30.1455221040326,60.387719051187
"winter flounder",2016,"1",1,33,53.6349791097605,11.8564625678289,95.413495651692
"winter flounder",2016,"1",1,35,59.2385925058008,43.0802363666918,75.3969486449097
"winter flounder",2016,"1",0.566388813466634,36,59.1926120664668,57.21619741593,61.1690267170035
"winter flounder",2016,"2",0.433611186533366,36,65.3787215750913,56.4418956621531,74.3155474880294
"winter flounder",2017,"1",1,29,40.5574764659719,26.3637046665263,54.7512482654175
"winter flounder",2017,"1",1,34,43.8588465328926,33.6919318658879,54.0257611998972
"winter flounder",2018,"1",0.108741418009486,28,66.7821244235388,64.8050298633524,68.7592189837251
"winter flounder",2018,"2",0.891258581990514,28,55.4650084701589,22.5179922393407,88.412024700977
"winter flounder",2019,"1",1,27,29.2575584821046,23.3854027077117,35.1297142564974
"winter flounder",2020,"1",1,28,34.8072286351735,17.9361189077625,51.6783383625846
"winter flounder",2020,"1",0.684148454363977,30,43.9222327643764,30.1452747500042,57.6991907787486
"winter flounder",2020,"2",0.315851545636023,30,122.819652934522,86.7625211300865,158.876784738958
"winter flounder",2020,"1",0.841961273150467,32,49.6834977060331,34.4510637803762,64.9159316316901
"winter flounder",2020,"2",0.158038726849533,32,79.5269919780314,38.1188020257049,120.935181930358
"winter flounder",2020,"1",0.563031090370232,34,54.3034522260961,48.9807097537149,59.6261946984774
"winter flounder",2020,"2",0.436968909629768,34,66.4816265098176,52.3687508714237,80.5945021482116
"winter flounder",2021,"1",0.925025132392577,26,32.1790862202762,26.8778913022902,37.4802811382622
"winter flounder",2021,"2",0.0749748676074235,26,41.2975791031823,39.6801663037401,42.9149919026246
"winter flounder",2021,"1",0.818385777100631,28,39.2246777422909,34.0710932621961,44.3782622223856
"winter flounder",2021,"2",0.181614222899369,28,50.001038846028,48.0010399243071,52.001037767749
"winter flounder",2021,"1",1,30,42.0213644931021,32.3604466623091,51.6822823238951
"winter flounder",2021,"1",1,31,83.8729970605512,55.3617127448047,112.384281376298
"winter flounder",2021,"1",0.600558468557365,33,59.6837553106755,49.4507369387306,69.9167736826204
"winter flounder",2021,"2",0.399441531442635,33,83.2572790329549,76.5744535286793,89.9401045372305
"winter flounder",2021,"1",0.202430996682705,34,54.5029007143241,53.5029174505452,55.502883978103
"winter flounder",2021,"2",0.797569003317295,34,47.7600385659998,24.3558677856913,71.1642093463083
"winter flounder",2022,"1",0.333333349561584,25,30.1666670628512,28.7922960902199,31.5410380354826
"winter flounder",2022,"2",0.555555539327305,25,34.6999998947118,33.4193741868914,35.9806256025322
"winter flounder",2022,"3",0.111111111111111,25,40.5,39.5,41.5
"winter flounder",2022,"1",0.428526142869988,28,37.8332199294425,35.4064496098749,40.25999024901
"winter flounder",2022,"2",0.571473857130012,28,46.1244279758379,42.7402047575698,49.5086511941059
"winter flounder",2022,"1",0.636363620991585,29,50.5714282752348,36.5161441961736,64.626712354296
"winter flounder",2022,"2",0.363636379008415,29,139.499996758766,112.426006230432,166.5739872871
"winter flounder",2022,"1",0.666183946433282,31,52.1530142649271,28.238079041027,76.0679494888272
"winter flounder",2022,"2",0.333816053566718,31,142.895886906749,100.586456685599,185.205317127898
"winter flounder",2022,"1",0.751141362309548,32,55.3728456209741,39.7745584294886,70.9711328124597
"winter flounder",2022,"2",0.248858637690452,32,84.0122169063788,78.0122666330358,90.0121671797219
"winter flounder",2022,"1",1,33,53.1566775317232,29.237325855405,77.0760292080414
"winter flounder",2022,"1",0.499292136829036,34,49.3348392954131,40.7113084427855,57.9583701480408
"winter flounder",2022,"2",0.500707863170964,34,74.0745762733638,61.677515853585,86.4716366931426
"winter flounder",2022,"1",1,36,66.0278389824558,35.2676296822824,96.7880482826292
"winter flounder",2022,"1",1,37,65.4570549025175,43.1953295519429,87.7187802530921
"winter flounder",2023,"1",0.802378908695952,32,51.2935658081667,42.4792955162867,60.1078361000466
"winter flounder",2023,"2",0.197621091304048,32,67.3500456800605,62.0569742257524,72.6431171343686
"winter flounder",2023,"1",1,34,64.9736775674728,47.2391025368962,82.7082525980494
