"species_name","length_mm","date","week","year","period","Group"
"Silverside",65,16283,31,2014,"Cooler than CRP","1"
"Silverside",67,16283,31,2014,"Cooler than CRP","1"
"Silverside",68,16283,31,2014,"Cooler than CRP","1"
"Silverside",51,16289,32,2014,"Cooler than CRP","1"
"Silverside",54,16289,32,2014,"Cooler than CRP","1"
"Silverside",55,16289,32,2014,"Cooler than CRP","1"
"Silverside",56,16289,32,2014,"Cooler than CRP","1"
"Silverside",58,16289,32,2014,"Cooler than CRP","1"
"Silverside",58,16289,32,2014,"Cooler than CRP","1"
"Silverside",59,16289,32,2014,"Cooler than CRP","1"
"Silverside",60,16289,32,2014,"Cooler than CRP","1"
"Silverside",60,16289,32,2014,"Cooler than CRP","1"
"Silverside",60,16289,32,2014,"Cooler than CRP","1"
"Silverside",61,16289,32,2014,"Cooler than CRP","1"
"Silverside",61,16289,32,2014,"Cooler than CRP","1"
"Silverside",61,16289,32,2014,"Cooler than CRP","1"
"Silverside",61,16289,32,2014,"Cooler than CRP","1"
"Silverside",61,16289,32,2014,"Cooler than CRP","1"
"Silverside",61,16289,32,2014,"Cooler than CRP","1"
"Silverside",61,16289,32,2014,"Cooler than CRP","1"
"Silverside",62,16289,32,2014,"Cooler than CRP","1"
"Silverside",63,16289,32,2014,"Cooler than CRP","1"
"Silverside",63,16289,32,2014,"Cooler than CRP","1"
"Silverside",63,16289,32,2014,"Cooler than CRP","1"
"Silverside",63,16289,32,2014,"Cooler than CRP","1"
"Silverside",64,16289,32,2014,"Cooler than CRP","1"
"Silverside",64,16289,32,2014,"Cooler than CRP","1"
"Silverside",64,16289,32,2014,"Cooler than CRP","1"
"Silverside",64,16289,32,2014,"Cooler than CRP","1"
"Silverside",64,16289,32,2014,"Cooler than CRP","1"
"Silverside",65,16289,32,2014,"Cooler than CRP","1"
"Silverside",66,16289,32,2014,"Cooler than CRP","1"
"Silverside",66,16289,32,2014,"Cooler than CRP","1"
"Silverside",66,16289,32,2014,"Cooler than CRP","1"
"Silverside",66,16289,32,2014,"Cooler than CRP","1"
"Silverside",67,16289,32,2014,"Cooler than CRP","1"
"Silverside",67,16289,32,2014,"Cooler than CRP","1"
"Silverside",68,16289,32,2014,"Cooler than CRP","1"
"Silverside",68,16289,32,2014,"Cooler than CRP","1"
"Silverside",68,16289,32,2014,"Cooler than CRP","1"
"Silverside",68,16289,32,2014,"Cooler than CRP","1"
"Silverside",68,16289,32,2014,"Cooler than CRP","1"
"Silverside",69,16289,32,2014,"Cooler than CRP","1"
"Silverside",69,16289,32,2014,"Cooler than CRP","1"
"Silverside",70,16289,32,2014,"Cooler than CRP","1"
"Silverside",71,16289,32,2014,"Cooler than CRP","1"
"Silverside",71,16289,32,2014,"Cooler than CRP","1"
"Silverside",72,16289,32,2014,"Cooler than CRP","1"
"Silverside",72,16289,32,2014,"Cooler than CRP","1"
"Silverside",73,16289,32,2014,"Cooler than CRP","1"
"Silverside",73,16289,32,2014,"Cooler than CRP","1"
"Silverside",73,16289,32,2014,"Cooler than CRP","1"
"Silverside",73,16289,32,2014,"Cooler than CRP","1"
"Silverside",74,16289,32,2014,"Cooler than CRP","1"
"Silverside",76,16289,32,2014,"Cooler than CRP","1"
"Silverside",77,16289,32,2014,"Cooler than CRP","1"
"Silverside",43,16294,33,2014,"Cooler than CRP","1"
"Silverside",47,16294,33,2014,"Cooler than CRP","1"
"Silverside",47,16294,33,2014,"Cooler than CRP","1"
"Silverside",48,16294,33,2014,"Cooler than CRP","1"
"Silverside",50,16294,33,2014,"Cooler than CRP","1"
"Silverside",51,16294,33,2014,"Cooler than CRP","1"
"Silverside",51,16294,33,2014,"Cooler than CRP","1"
"Silverside",51,16294,33,2014,"Cooler than CRP","1"
"Silverside",52,16294,33,2014,"Cooler than CRP","1"
"Silverside",52,16294,33,2014,"Cooler than CRP","1"
"Silverside",53,16294,33,2014,"Cooler than CRP","1"
"Silverside",53,16294,33,2014,"Cooler than CRP","1"
"Silverside",53,16294,33,2014,"Cooler than CRP","1"
"Silverside",54,16294,33,2014,"Cooler than CRP","1"
"Silverside",54,16294,33,2014,"Cooler than CRP","1"
"Silverside",54,16294,33,2014,"Cooler than CRP","1"
"Silverside",55,16294,33,2014,"Cooler than CRP","1"
"Silverside",55,16294,33,2014,"Cooler than CRP","1"
"Silverside",55,16294,33,2014,"Cooler than CRP","1"
"Silverside",55,16294,33,2014,"Cooler than CRP","1"
"Silverside",55,16294,33,2014,"Cooler than CRP","1"
"Silverside",55,16294,33,2014,"Cooler than CRP","1"
"Silverside",56,16294,33,2014,"Cooler than CRP","1"
"Silverside",56,16294,33,2014,"Cooler than CRP","1"
"Silverside",57,16294,33,2014,"Cooler than CRP","1"
"Silverside",58,16294,33,2014,"Cooler than CRP","1"
"Silverside",58,16294,33,2014,"Cooler than CRP","1"
"Silverside",58,16294,33,2014,"Cooler than CRP","1"
"Silverside",59,16294,33,2014,"Cooler than CRP","1"
"Silverside",59,16294,33,2014,"Cooler than CRP","1"
"Silverside",59,16294,33,2014,"Cooler than CRP","1"
"Silverside",59,16294,33,2014,"Cooler than CRP","1"
"Silverside",60,16294,33,2014,"Cooler than CRP","1"
"Silverside",60,16294,33,2014,"Cooler than CRP","1"
"Silverside",60,16294,33,2014,"Cooler than CRP","1"
"Silverside",61,16294,33,2014,"Cooler than CRP","1"
"Silverside",61,16294,33,2014,"Cooler than CRP","1"
"Silverside",61,16294,33,2014,"Cooler than CRP","1"
"Silverside",61,16294,33,2014,"Cooler than CRP","1"
"Silverside",62,16294,33,2014,"Cooler than CRP","1"
"Silverside",62,16294,33,2014,"Cooler than CRP","1"
"Silverside",63,16294,33,2014,"Cooler than CRP","1"
"Silverside",64,16294,33,2014,"Cooler than CRP","1"
"Silverside",64,16294,33,2014,"Cooler than CRP","1"
"Silverside",64,16294,33,2014,"Cooler than CRP","1"
"Silverside",65,16294,33,2014,"Cooler than CRP","1"
"Silverside",65,16294,33,2014,"Cooler than CRP","1"
"Silverside",66,16294,33,2014,"Cooler than CRP","1"
"Silverside",66,16294,33,2014,"Cooler than CRP","1"
"Silverside",66,16294,33,2014,"Cooler than CRP","1"
"Silverside",66,16294,33,2014,"Cooler than CRP","1"
"Silverside",66,16294,33,2014,"Cooler than CRP","1"
"Silverside",66,16294,33,2014,"Cooler than CRP","1"
"Silverside",67,16294,33,2014,"Cooler than CRP","1"
"Silverside",67,16294,33,2014,"Cooler than CRP","1"
"Silverside",67,16294,33,2014,"Cooler than CRP","1"
"Silverside",68,16294,33,2014,"Cooler than CRP","1"
"Silverside",69,16294,33,2014,"Cooler than CRP","1"
"Silverside",69,16294,33,2014,"Cooler than CRP","1"
"Silverside",70,16294,33,2014,"Cooler than CRP","1"
"Silverside",70,16294,33,2014,"Cooler than CRP","1"
"Silverside",70,16294,33,2014,"Cooler than CRP","1"
"Silverside",71,16294,33,2014,"Cooler than CRP","1"
"Silverside",71,16294,33,2014,"Cooler than CRP","1"
"Silverside",71,16294,33,2014,"Cooler than CRP","1"
"Silverside",72,16294,33,2014,"Cooler than CRP","1"
"Silverside",72,16294,33,2014,"Cooler than CRP","1"
"Silverside",72,16294,33,2014,"Cooler than CRP","1"
"Silverside",73,16294,33,2014,"Cooler than CRP","1"
"Silverside",73,16294,33,2014,"Cooler than CRP","1"
"Silverside",74,16294,33,2014,"Cooler than CRP","1"
"Silverside",74,16294,33,2014,"Cooler than CRP","1"
"Silverside",74,16294,33,2014,"Cooler than CRP","1"
"Silverside",75,16294,33,2014,"Cooler than CRP","1"
"Silverside",75,16294,33,2014,"Cooler than CRP","1"
"Silverside",76,16294,33,2014,"Cooler than CRP","1"
"Silverside",78,16294,33,2014,"Cooler than CRP","1"
"Silverside",79,16294,33,2014,"Cooler than CRP","1"
"Silverside",79,16294,33,2014,"Cooler than CRP","1"
"Silverside",80,16294,33,2014,"Cooler than CRP","1"
"Silverside",81,16294,33,2014,"Cooler than CRP","1"
"Silverside",82,16294,33,2014,"Cooler than CRP","1"
"Silverside",82,16294,33,2014,"Cooler than CRP","1"
"Silverside",82,16294,33,2014,"Cooler than CRP","1"
"Silverside",85,16294,33,2014,"Cooler than CRP","1"
"Silverside",52,16303,34,2014,"Cooler than CRP","1"
"Silverside",53,16303,34,2014,"Cooler than CRP","1"
"Silverside",54,16303,34,2014,"Cooler than CRP","1"
"Silverside",54,16303,34,2014,"Cooler than CRP","1"
"Silverside",54,16303,34,2014,"Cooler than CRP","1"
"Silverside",54,16303,34,2014,"Cooler than CRP","1"
"Silverside",55,16303,34,2014,"Cooler than CRP","1"
"Silverside",55,16303,34,2014,"Cooler than CRP","1"
"Silverside",56,16303,34,2014,"Cooler than CRP","1"
"Silverside",56,16303,34,2014,"Cooler than CRP","1"
"Silverside",57,16303,34,2014,"Cooler than CRP","1"
"Silverside",58,16303,34,2014,"Cooler than CRP","1"
"Silverside",60,16303,34,2014,"Cooler than CRP","1"
"Silverside",60,16303,34,2014,"Cooler than CRP","1"
"Silverside",60,16303,34,2014,"Cooler than CRP","1"
"Silverside",60,16303,34,2014,"Cooler than CRP","1"
"Silverside",60,16303,34,2014,"Cooler than CRP","1"
"Silverside",60,16303,34,2014,"Cooler than CRP","1"
"Silverside",61,16303,34,2014,"Cooler than CRP","1"
"Silverside",61,16303,34,2014,"Cooler than CRP","1"
"Silverside",61,16303,34,2014,"Cooler than CRP","1"
"Silverside",61,16303,34,2014,"Cooler than CRP","1"
"Silverside",61,16303,34,2014,"Cooler than CRP","1"
"Silverside",62,16303,34,2014,"Cooler than CRP","1"
"Silverside",62,16303,34,2014,"Cooler than CRP","1"
"Silverside",62,16303,34,2014,"Cooler than CRP","1"
"Silverside",62,16303,34,2014,"Cooler than CRP","1"
"Silverside",63,16303,34,2014,"Cooler than CRP","1"
"Silverside",65,16303,34,2014,"Cooler than CRP","1"
"Silverside",65,16303,34,2014,"Cooler than CRP","1"
"Silverside",65,16303,34,2014,"Cooler than CRP","1"
"Silverside",65,16303,34,2014,"Cooler than CRP","1"
"Silverside",65,16303,34,2014,"Cooler than CRP","1"
"Silverside",66,16303,34,2014,"Cooler than CRP","1"
"Silverside",66,16303,34,2014,"Cooler than CRP","1"
"Silverside",67,16303,34,2014,"Cooler than CRP","1"
"Silverside",67,16303,34,2014,"Cooler than CRP","1"
"Silverside",68,16303,34,2014,"Cooler than CRP","1"
"Silverside",68,16303,34,2014,"Cooler than CRP","1"
"Silverside",70,16303,34,2014,"Cooler than CRP","1"
"Silverside",70,16303,34,2014,"Cooler than CRP","1"
"Silverside",70,16303,34,2014,"Cooler than CRP","1"
"Silverside",71,16303,34,2014,"Cooler than CRP","1"
"Silverside",71,16303,34,2014,"Cooler than CRP","1"
"Silverside",71,16303,34,2014,"Cooler than CRP","1"
"Silverside",72,16303,34,2014,"Cooler than CRP","1"
"Silverside",72,16303,34,2014,"Cooler than CRP","1"
"Silverside",72,16303,34,2014,"Cooler than CRP","1"
"Silverside",73,16303,34,2014,"Cooler than CRP","1"
"Silverside",75,16303,34,2014,"Cooler than CRP","1"
"Silverside",75,16303,34,2014,"Cooler than CRP","1"
"Silverside",75,16303,34,2014,"Cooler than CRP","1"
"Silverside",76,16303,34,2014,"Cooler than CRP","1"
"Silverside",76,16303,34,2014,"Cooler than CRP","1"
"Silverside",76,16303,34,2014,"Cooler than CRP","1"
"Silverside",76,16303,34,2014,"Cooler than CRP","1"
"Silverside",76,16303,34,2014,"Cooler than CRP","1"
"Silverside",76,16303,34,2014,"Cooler than CRP","1"
"Silverside",77,16303,34,2014,"Cooler than CRP","1"
"Silverside",77,16303,34,2014,"Cooler than CRP","1"
"Silverside",77,16303,34,2014,"Cooler than CRP","1"
"Silverside",78,16303,34,2014,"Cooler than CRP","1"
"Silverside",79,16303,34,2014,"Cooler than CRP","1"
"Silverside",80,16303,34,2014,"Cooler than CRP","1"
"Silverside",80,16303,34,2014,"Cooler than CRP","1"
"Silverside",81,16303,34,2014,"Cooler than CRP","1"
"Silverside",82,16303,34,2014,"Cooler than CRP","1"
"Silverside",82,16303,34,2014,"Cooler than CRP","1"
"Silverside",82,16303,34,2014,"Cooler than CRP","1"
"Silverside",82,16303,34,2014,"Cooler than CRP","1"
"Silverside",84,16303,34,2014,"Cooler than CRP","1"
"Silverside",85,16303,34,2014,"Cooler than CRP","1"
"Silverside",85,16303,34,2014,"Cooler than CRP","1"
"Silverside",86,16303,34,2014,"Cooler than CRP","1"
"Silverside",86,16303,34,2014,"Cooler than CRP","1"
"Silverside",87,16303,34,2014,"Cooler than CRP","1"
"Silverside",90,16303,34,2014,"Cooler than CRP","1"
"Silverside",92,16303,34,2014,"Cooler than CRP","1"
"Silverside",93,16303,34,2014,"Cooler than CRP","1"
"Silverside",95,16303,34,2014,"Cooler than CRP","1"
"Silverside",51,16310,35,2014,"Cooler than CRP","1"
"Silverside",52,16310,35,2014,"Cooler than CRP","1"
"Silverside",52,16310,35,2014,"Cooler than CRP","1"
"Silverside",53,16310,35,2014,"Cooler than CRP","1"
"Silverside",54,16310,35,2014,"Cooler than CRP","1"
"Silverside",54,16310,35,2014,"Cooler than CRP","1"
"Silverside",54,16310,35,2014,"Cooler than CRP","1"
"Silverside",55,16310,35,2014,"Cooler than CRP","1"
"Silverside",55,16310,35,2014,"Cooler than CRP","1"
"Silverside",55,16310,35,2014,"Cooler than CRP","1"
"Silverside",56,16310,35,2014,"Cooler than CRP","1"
"Silverside",56,16310,35,2014,"Cooler than CRP","1"
"Silverside",56,16310,35,2014,"Cooler than CRP","1"
"Silverside",57,16310,35,2014,"Cooler than CRP","1"
"Silverside",57,16310,35,2014,"Cooler than CRP","1"
"Silverside",57,16310,35,2014,"Cooler than CRP","1"
"Silverside",57,16310,35,2014,"Cooler than CRP","1"
"Silverside",58,16310,35,2014,"Cooler than CRP","1"
"Silverside",58,16310,35,2014,"Cooler than CRP","1"
"Silverside",58,16310,35,2014,"Cooler than CRP","1"
"Silverside",58,16310,35,2014,"Cooler than CRP","1"
"Silverside",58,16310,35,2014,"Cooler than CRP","1"
"Silverside",58,16310,35,2014,"Cooler than CRP","1"
"Silverside",59,16310,35,2014,"Cooler than CRP","1"
"Silverside",59,16310,35,2014,"Cooler than CRP","1"
"Silverside",59,16310,35,2014,"Cooler than CRP","1"
"Silverside",60,16310,35,2014,"Cooler than CRP","1"
"Silverside",60,16310,35,2014,"Cooler than CRP","1"
"Silverside",60,16310,35,2014,"Cooler than CRP","1"
"Silverside",60,16310,35,2014,"Cooler than CRP","1"
"Silverside",60,16310,35,2014,"Cooler than CRP","1"
"Silverside",60,16310,35,2014,"Cooler than CRP","1"
"Silverside",60,16310,35,2014,"Cooler than CRP","1"
"Silverside",60,16310,35,2014,"Cooler than CRP","1"
"Silverside",61,16310,35,2014,"Cooler than CRP","1"
"Silverside",61,16310,35,2014,"Cooler than CRP","1"
"Silverside",61,16310,35,2014,"Cooler than CRP","1"
"Silverside",61,16310,35,2014,"Cooler than CRP","1"
"Silverside",61,16310,35,2014,"Cooler than CRP","1"
"Silverside",62,16310,35,2014,"Cooler than CRP","1"
"Silverside",62,16310,35,2014,"Cooler than CRP","1"
"Silverside",62,16310,35,2014,"Cooler than CRP","1"
"Silverside",62,16310,35,2014,"Cooler than CRP","1"
"Silverside",63,16310,35,2014,"Cooler than CRP","1"
"Silverside",63,16310,35,2014,"Cooler than CRP","1"
"Silverside",64,16310,35,2014,"Cooler than CRP","1"
"Silverside",64,16310,35,2014,"Cooler than CRP","1"
"Silverside",65,16310,35,2014,"Cooler than CRP","1"
"Silverside",65,16310,35,2014,"Cooler than CRP","1"
"Silverside",66,16310,35,2014,"Cooler than CRP","1"
"Silverside",66,16310,35,2014,"Cooler than CRP","1"
"Silverside",67,16310,35,2014,"Cooler than CRP","1"
"Silverside",68,16310,35,2014,"Cooler than CRP","1"
"Silverside",68,16310,35,2014,"Cooler than CRP","1"
"Silverside",68,16310,35,2014,"Cooler than CRP","1"
"Silverside",70,16310,35,2014,"Cooler than CRP","1"
"Silverside",70,16310,35,2014,"Cooler than CRP","1"
"Silverside",70,16310,35,2014,"Cooler than CRP","1"
"Silverside",70,16310,35,2014,"Cooler than CRP","1"
"Silverside",70,16310,35,2014,"Cooler than CRP","1"
"Silverside",70,16310,35,2014,"Cooler than CRP","1"
"Silverside",72,16310,35,2014,"Cooler than CRP","1"
"Silverside",72,16310,35,2014,"Cooler than CRP","1"
"Silverside",72,16310,35,2014,"Cooler than CRP","1"
"Silverside",73,16310,35,2014,"Cooler than CRP","1"
"Silverside",73,16310,35,2014,"Cooler than CRP","1"
"Silverside",73,16310,35,2014,"Cooler than CRP","1"
"Silverside",74,16310,35,2014,"Cooler than CRP","1"
"Silverside",74,16310,35,2014,"Cooler than CRP","1"
"Silverside",74,16310,35,2014,"Cooler than CRP","1"
"Silverside",74,16310,35,2014,"Cooler than CRP","1"
"Silverside",74,16310,35,2014,"Cooler than CRP","1"
"Silverside",75,16310,35,2014,"Cooler than CRP","1"
"Silverside",77,16310,35,2014,"Cooler than CRP","1"
"Silverside",79,16310,35,2014,"Cooler than CRP","1"
"Silverside",80,16310,35,2014,"Cooler than CRP","1"
"Silverside",80,16310,35,2014,"Cooler than CRP","1"
"Silverside",80,16310,35,2014,"Cooler than CRP","1"
"Silverside",82,16310,35,2014,"Cooler than CRP","1"
"Silverside",82,16310,35,2014,"Cooler than CRP","1"
"Silverside",82,16310,35,2014,"Cooler than CRP","1"
"Silverside",82,16310,35,2014,"Cooler than CRP","1"
"Silverside",83,16310,35,2014,"Cooler than CRP","1"
"Silverside",84,16310,35,2014,"Cooler than CRP","1"
"Silverside",85,16310,35,2014,"Cooler than CRP","1"
"Silverside",86,16310,35,2014,"Cooler than CRP","1"
"Silverside",87,16310,35,2014,"Cooler than CRP","1"
"Silverside",87,16310,35,2014,"Cooler than CRP","1"
"Silverside",87,16310,35,2014,"Cooler than CRP","1"
"Silverside",87,16310,35,2014,"Cooler than CRP","1"
"Silverside",88,16310,35,2014,"Cooler than CRP","1"
"Silverside",88,16310,35,2014,"Cooler than CRP","1"
"Silverside",89,16310,35,2014,"Cooler than CRP","1"
"Silverside",89,16310,35,2014,"Cooler than CRP","1"
"Silverside",89,16310,35,2014,"Cooler than CRP","1"
"Silverside",90,16310,35,2014,"Cooler than CRP","1"
"Silverside",90,16310,35,2014,"Cooler than CRP","1"
"Silverside",90,16310,35,2014,"Cooler than CRP","1"
"Silverside",91,16310,35,2014,"Cooler than CRP","1"
"Silverside",92,16310,35,2014,"Cooler than CRP","1"
"Silverside",95,16310,35,2014,"Cooler than CRP","1"
"Silverside",97,16310,35,2014,"Cooler than CRP","1"
"Silverside",97,16310,35,2014,"Cooler than CRP","1"
"Silverside",99,16310,35,2014,"Cooler than CRP","1"
"Silverside",100,16310,35,2014,"Cooler than CRP","1"
"Silverside",38,16625,28,2015,"Cooler than CRP","1"
"Silverside",39,16625,28,2015,"Cooler than CRP","1"
"Silverside",44,16625,28,2015,"Cooler than CRP","1"
"Silverside",48,16625,28,2015,"Cooler than CRP","1"
"Silverside",50,16625,28,2015,"Cooler than CRP","1"
"Silverside",51,16625,28,2015,"Cooler than CRP","1"
"Silverside",51,16625,28,2015,"Cooler than CRP","1"
"Silverside",41,16637,30,2015,"Cooler than CRP","1"
"Silverside",44,16637,30,2015,"Cooler than CRP","1"
"Silverside",46,16637,30,2015,"Cooler than CRP","1"
"Silverside",46,16637,30,2015,"Cooler than CRP","1"
"Silverside",48,16637,30,2015,"Cooler than CRP","1"
"Silverside",49,16637,30,2015,"Cooler than CRP","1"
"Silverside",50,16637,30,2015,"Cooler than CRP","1"
"Silverside",51,16637,30,2015,"Cooler than CRP","1"
"Silverside",51,16637,30,2015,"Cooler than CRP","1"
"Silverside",51,16637,30,2015,"Cooler than CRP","1"
"Silverside",52,16637,30,2015,"Cooler than CRP","1"
"Silverside",52,16637,30,2015,"Cooler than CRP","1"
"Silverside",53,16637,30,2015,"Cooler than CRP","1"
"Silverside",53,16637,30,2015,"Cooler than CRP","1"
"Silverside",54,16637,30,2015,"Cooler than CRP","1"
"Silverside",54,16637,30,2015,"Cooler than CRP","1"
"Silverside",54,16637,30,2015,"Cooler than CRP","1"
"Silverside",55,16637,30,2015,"Cooler than CRP","1"
"Silverside",55,16637,30,2015,"Cooler than CRP","1"
"Silverside",55,16637,30,2015,"Cooler than CRP","1"
"Silverside",56,16637,30,2015,"Cooler than CRP","1"
"Silverside",56,16637,30,2015,"Cooler than CRP","1"
"Silverside",57,16637,30,2015,"Cooler than CRP","1"
"Silverside",45,16645,31,2015,"Cooler than CRP","1"
"Silverside",46,16645,31,2015,"Cooler than CRP","1"
"Silverside",52,16645,31,2015,"Cooler than CRP","1"
"Silverside",52,16645,31,2015,"Cooler than CRP","1"
"Silverside",53,16645,31,2015,"Cooler than CRP","1"
"Silverside",54,16645,31,2015,"Cooler than CRP","1"
"Silverside",54,16645,31,2015,"Cooler than CRP","1"
"Silverside",54,16645,31,2015,"Cooler than CRP","1"
"Silverside",55,16645,31,2015,"Cooler than CRP","1"
"Silverside",55,16645,31,2015,"Cooler than CRP","1"
"Silverside",55,16645,31,2015,"Cooler than CRP","1"
"Silverside",56,16645,31,2015,"Cooler than CRP","1"
"Silverside",57,16645,31,2015,"Cooler than CRP","1"
"Silverside",57,16645,31,2015,"Cooler than CRP","1"
"Silverside",60,16645,31,2015,"Cooler than CRP","1"
"Silverside",60,16645,31,2015,"Cooler than CRP","1"
"Silverside",61,16645,31,2015,"Cooler than CRP","1"
"Silverside",61,16645,31,2015,"Cooler than CRP","1"
"Silverside",61,16645,31,2015,"Cooler than CRP","1"
"Silverside",61,16645,31,2015,"Cooler than CRP","1"
"Silverside",61,16645,31,2015,"Cooler than CRP","1"
"Silverside",62,16645,31,2015,"Cooler than CRP","1"
"Silverside",62,16645,31,2015,"Cooler than CRP","1"
"Silverside",64,16645,31,2015,"Cooler than CRP","1"
"Silverside",64,16645,31,2015,"Cooler than CRP","1"
"Silverside",64,16645,31,2015,"Cooler than CRP","1"
"Silverside",64,16645,31,2015,"Cooler than CRP","1"
"Silverside",64,16645,31,2015,"Cooler than CRP","1"
"Silverside",64,16645,31,2015,"Cooler than CRP","1"
"Silverside",64,16645,31,2015,"Cooler than CRP","1"
"Silverside",65,16645,31,2015,"Cooler than CRP","1"
"Silverside",65,16645,31,2015,"Cooler than CRP","1"
"Silverside",65,16645,31,2015,"Cooler than CRP","1"
"Silverside",65,16645,31,2015,"Cooler than CRP","1"
"Silverside",66,16645,31,2015,"Cooler than CRP","1"
"Silverside",66,16645,31,2015,"Cooler than CRP","1"
"Silverside",70,16645,31,2015,"Cooler than CRP","1"
"Silverside",70,16645,31,2015,"Cooler than CRP","1"
"Silverside",71,16645,31,2015,"Cooler than CRP","1"
"Silverside",71,16645,31,2015,"Cooler than CRP","1"
"Silverside",49,16652,32,2015,"Cooler than CRP","1"
"Silverside",49,16652,32,2015,"Cooler than CRP","1"
"Silverside",51,16652,32,2015,"Cooler than CRP","1"
"Silverside",52,16652,32,2015,"Cooler than CRP","1"
"Silverside",53,16652,32,2015,"Cooler than CRP","1"
"Silverside",53,16652,32,2015,"Cooler than CRP","1"
"Silverside",54,16652,32,2015,"Cooler than CRP","1"
"Silverside",54,16652,32,2015,"Cooler than CRP","1"
"Silverside",55,16652,32,2015,"Cooler than CRP","1"
"Silverside",55,16652,32,2015,"Cooler than CRP","1"
"Silverside",56,16652,32,2015,"Cooler than CRP","1"
"Silverside",56,16652,32,2015,"Cooler than CRP","1"
"Silverside",56,16652,32,2015,"Cooler than CRP","1"
"Silverside",56,16652,32,2015,"Cooler than CRP","1"
"Silverside",56,16652,32,2015,"Cooler than CRP","1"
"Silverside",57,16652,32,2015,"Cooler than CRP","1"
"Silverside",61,16652,32,2015,"Cooler than CRP","1"
"Silverside",62,16652,32,2015,"Cooler than CRP","1"
"Silverside",62,16652,32,2015,"Cooler than CRP","1"
"Silverside",63,16652,32,2015,"Cooler than CRP","1"
"Silverside",70,16652,32,2015,"Cooler than CRP","1"
"Silverside",70,16652,32,2015,"Cooler than CRP","1"
"Silverside",71,16652,32,2015,"Cooler than CRP","1"
"Silverside",72,16652,32,2015,"Cooler than CRP","1"
"Silverside",72,16652,32,2015,"Cooler than CRP","1"
"Silverside",74,16652,32,2015,"Cooler than CRP","1"
"Silverside",76,16652,32,2015,"Cooler than CRP","1"
"Silverside",46,16660,33,2015,"Cooler than CRP","1"
"Silverside",52,16660,33,2015,"Cooler than CRP","1"
"Silverside",53,16660,33,2015,"Cooler than CRP","1"
"Silverside",53,16660,33,2015,"Cooler than CRP","1"
"Silverside",53,16660,33,2015,"Cooler than CRP","1"
"Silverside",53,16660,33,2015,"Cooler than CRP","1"
"Silverside",54,16660,33,2015,"Cooler than CRP","1"
"Silverside",54,16660,33,2015,"Cooler than CRP","1"
"Silverside",55,16660,33,2015,"Cooler than CRP","1"
"Silverside",56,16660,33,2015,"Cooler than CRP","1"
"Silverside",56,16660,33,2015,"Cooler than CRP","1"
"Silverside",56,16660,33,2015,"Cooler than CRP","1"
"Silverside",56,16660,33,2015,"Cooler than CRP","1"
"Silverside",56,16660,33,2015,"Cooler than CRP","1"
"Silverside",56,16660,33,2015,"Cooler than CRP","1"
"Silverside",57,16660,33,2015,"Cooler than CRP","1"
"Silverside",57,16660,33,2015,"Cooler than CRP","1"
"Silverside",58,16660,33,2015,"Cooler than CRP","1"
"Silverside",59,16660,33,2015,"Cooler than CRP","1"
"Silverside",60,16660,33,2015,"Cooler than CRP","1"
"Silverside",60,16660,33,2015,"Cooler than CRP","1"
"Silverside",60,16660,33,2015,"Cooler than CRP","1"
"Silverside",61,16660,33,2015,"Cooler than CRP","1"
"Silverside",62,16660,33,2015,"Cooler than CRP","1"
"Silverside",63,16660,33,2015,"Cooler than CRP","1"
"Silverside",65,16660,33,2015,"Cooler than CRP","1"
"Silverside",65,16660,33,2015,"Cooler than CRP","1"
"Silverside",66,16660,33,2015,"Cooler than CRP","1"
"Silverside",66,16660,33,2015,"Cooler than CRP","1"
"Silverside",66,16660,33,2015,"Cooler than CRP","1"
"Silverside",67,16660,33,2015,"Cooler than CRP","1"
"Silverside",68,16660,33,2015,"Cooler than CRP","1"
"Silverside",68,16660,33,2015,"Cooler than CRP","1"
"Silverside",69,16660,33,2015,"Cooler than CRP","1"
"Silverside",69,16660,33,2015,"Cooler than CRP","1"
"Silverside",69,16660,33,2015,"Cooler than CRP","1"
"Silverside",70,16660,33,2015,"Cooler than CRP","1"
"Silverside",70,16660,33,2015,"Cooler than CRP","1"
"Silverside",70,16660,33,2015,"Cooler than CRP","1"
"Silverside",71,16660,33,2015,"Cooler than CRP","1"
"Silverside",71,16660,33,2015,"Cooler than CRP","1"
"Silverside",71,16660,33,2015,"Cooler than CRP","1"
"Silverside",71,16660,33,2015,"Cooler than CRP","1"
"Silverside",71,16660,33,2015,"Cooler than CRP","1"
"Silverside",72,16660,33,2015,"Cooler than CRP","1"
"Silverside",72,16660,33,2015,"Cooler than CRP","1"
"Silverside",73,16660,33,2015,"Cooler than CRP","1"
"Silverside",73,16660,33,2015,"Cooler than CRP","1"
"Silverside",74,16660,33,2015,"Cooler than CRP","1"
"Silverside",74,16660,33,2015,"Cooler than CRP","1"
"Silverside",76,16660,33,2015,"Cooler than CRP","1"
"Silverside",76,16660,33,2015,"Cooler than CRP","1"
"Silverside",77,16660,33,2015,"Cooler than CRP","1"
"Silverside",77,16660,33,2015,"Cooler than CRP","1"
"Silverside",77,16660,33,2015,"Cooler than CRP","1"
"Silverside",48,16666,34,2015,"Cooler than CRP","1"
"Silverside",53,16666,34,2015,"Cooler than CRP","1"
"Silverside",53,16666,34,2015,"Cooler than CRP","1"
"Silverside",54,16666,34,2015,"Cooler than CRP","1"
