"loc_id","date","site_name","site_id","species_name","sex","length_mm"
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,66
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,62
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,64
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,53
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,56
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,63
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,66
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,58
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,56
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,62
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"winter flounder",NA,36
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"winter flounder",NA,46
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"winter flounder",NA,45
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"winter flounder",NA,45
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"grubby sculpin",NA,38
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,54
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,41
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,49
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,41
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,66
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,57
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,51
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,54
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,57
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,48
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,46
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,45
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,48
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,46
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,50
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,46
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,52
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,62
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,43
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,58
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,51
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,46
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,46
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,46
"2025_013_05",2025-08-14,"The Brothers - North",5,"winter flounder",NA,45
"2025_013_05",2025-08-14,"The Brothers - North",5,"atlantic silverside",NA,50
"2025_013_05",2025-08-14,"The Brothers - North",5,"mummichog",NA,33
"2025_013_05",2025-08-14,"The Brothers - North",5,"mummichog",NA,38
"2025_013_05",2025-08-14,"The Brothers - North",5,"mummichog",NA,30
"2025_013_05",2025-08-14,"The Brothers - North",5,"mummichog",NA,37
"2025_013_05",2025-08-14,"The Brothers - North",5,"mummichog",NA,37
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,58
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,50
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,58
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,70
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,57
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,59
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,66
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,71
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,54
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,63
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,52
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,56
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,58
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,72
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,46
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,55
"2025_014_09",2025-08-21,"Great Diamond Island",9,"atlantic silverside",NA,64
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,66
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,125
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,101
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,133
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,71
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,136
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,90
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,132
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,119
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,112
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,76
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,62
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,113
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,106
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,52
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,83
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,68
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,91
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,119
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,122
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,122
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,59
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,115
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,58
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"atlantic silverside",NA,62
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"mummichog",NA,43
"2025_014_07",2025-08-21,"Mackworth Island - Beach",7,"mummichog",NA,49
"2025_014_04",2025-08-21,"Mussel Cove",4,"alewife",NA,66
"2025_014_04",2025-08-21,"Mussel Cove",4,"alewife",NA,62
"2025_014_04",2025-08-21,"Mussel Cove",4,"alewife",NA,88
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,71
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,129
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,92
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,92
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,81
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,101
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,118
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,66
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,109
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,92
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,74
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,89
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,110
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,84
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,86
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,63
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,79
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,81
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,91
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,100
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,70
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,89
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,122
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,87
"2025_014_04",2025-08-21,"Mussel Cove",4,"atlantic silverside",NA,82
"2025_014_04",2025-08-21,"Mussel Cove",4,"winter flounder",NA,55
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,84
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,76
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,131
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,70
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,81
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,82
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,100
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,63
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,84
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,77
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,76
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,85
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,82
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,84
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,76
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,74
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,77
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,79
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,80
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,83
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,84
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,82
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,60
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,76
"2025_014_03",2025-08-21,"Audubon",3,"atlantic silverside",NA,74
"2025_014_02",2025-08-21,"Skitterygusset",2,"bluefish",NA,100
"2025_014_02",2025-08-21,"Skitterygusset",2,"bluefish",NA,100
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,84
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,86
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,78
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,86
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,74
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,85
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,82
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,46
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,72
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,84
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,82
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,84
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,78
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,72
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,59
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,72
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,74
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,61
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,89
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,86
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,84
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,84
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,88
"2025_014_02",2025-08-21,"Skitterygusset",2,"atlantic silverside",NA,90
"2025_014_01",2025-08-21,"Presumpscot Moorings",1,"winter flounder",NA,50
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,56
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,61
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,54
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,59
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,61
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,59
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,64
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,51
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,58
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,59
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,71
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,64
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,59
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,69
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,54
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,56
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,64
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,48
"2025_016_09",2025-09-04,"Great Diamond Island",9,"atlantic silverside",NA,56
"2025_016_09",2025-09-04,"Great Diamond Island",9,"mummichog",NA,44
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,91
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,80
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,79
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,94
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,66
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,74
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,84
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,82
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,84
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,72
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,63
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,84
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,64
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,78
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,91
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,79
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,85
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,70
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,60
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,85
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,72
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,61
"2025_016_03",2025-09-04,"Audubon",3,"atlantic silverside",NA,67
"2025_016_02",2025-09-04,"Skitterygusset",2,"winter flounder",NA,71
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,70
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,89
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,93
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,84
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,89
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,88
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,102
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,90
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,96
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,97
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,97
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,91
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,83
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,84
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,86
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,100
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,101
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,98
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,71
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,97
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,76
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,78
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,80
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,94
"2025_016_02",2025-09-04,"Skitterygusset",2,"atlantic silverside",NA,82
"2025_016_04",2025-09-04,"Mussel Cove",4,"alewife",NA,79
"2025_016_04",2025-09-04,"Mussel Cove",4,"alewife",NA,72
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,120
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,109
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,138
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,74
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,70
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,66
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,58
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,92
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,60
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,62
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,84
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,121
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,62
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,59
"2025_016_04",2025-09-04,"Mussel Cove",4,"atlantic silverside",NA,70
"2025_016_04",2025-09-04,"Mussel Cove",4,"northern pipefish",NA,165
"2025_016_04",2025-09-04,"Mussel Cove",4,"winter flounder",NA,60
"2025_016_04",2025-09-04,"Mussel Cove",4,"winter flounder",NA,65
"2025_016_04",2025-09-04,"Mussel Cove",4,"winter flounder",NA,54
"2025_016_04",2025-09-04,"Mussel Cove",4,"winter flounder",NA,48
"2025_016_04",2025-09-04,"Mussel Cove",4,"winter flounder",NA,67
"2025_016_04",2025-09-04,"Mussel Cove",4,"sand lance",NA,106
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,55
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,54
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,102
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,105
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,80
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,76
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,99
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,119
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,68
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,120
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,94
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,131
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,70
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,68
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,74
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,92
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,70
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,93
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,115
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,94
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,77
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,90
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,76
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,72
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,66
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,42
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,52
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,45
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,52
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,48
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,33
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,38
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,46
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,42
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,44
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,46
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,52
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,44
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,52
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,51
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,41
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,42
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,52
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,42
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,44
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,30
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,42
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,46
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,42
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"mummichog",NA,44
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"winter flounder",NA,76
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"winter flounder",NA,54
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"winter flounder",NA,45
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"winter flounder",NA,51
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"winter flounder",NA,58
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"winter flounder",NA,61
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"winter flounder",NA,52
"2025_016_07",2025-09-04,"Mackworth Island - Beach",7,"winter flounder",NA,50
"2025_001_02",2025-06-11,"Skitterygusset",2,"atlantic silverside",NA,4
"2025_001_09",2025-06-11,"Great Diamond Island",9,"atlantic silverside",NA,38
"2025_001_09",2025-06-11,"Great Diamond Island",9,"atlantic silverside",NA,90
"2025_001_09",2025-06-11,"Great Diamond Island",9,"atlantic silverside",NA,109
"2025_001_09",2025-06-11,"Great Diamond Island",9,"atlantic silverside",NA,98
"2025_001_09",2025-06-11,"Great Diamond Island",9,"atlantic silverside",NA,95
"2025_001_09",2025-06-11,"Great Diamond Island",9,"atlantic silverside",NA,94
